TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
895060.0,-0.05873,0.03952,1.01037
895904.0,-0.0589,0.03969,1.01019
896748.0,-0.05887,0.03957,1.01007
897592.0,-0.05874,0.0394,1.01027
898436.0,-0.05897,0.03973,1.0102
899280.0,-0.05897,0.03964,1.01024
900124.0,-0.05878,0.03943,1.01056
900972.0,-0.05888,0.03962,1.01042
901816.0,-0.05882,0.03957,1.01058
902660.0,-0.05874,0.03952,1.01056
903504.0,-0.05875,0.03936,1.01062
904348.0,-0.05879,0.03947,1.01036
905192.0,-0.0588,0.03948,1.01036
906036.0,-0.05872,0.03945,1.01047
906880.0,-0.05882,0.03955,1.01055
907724.0,-0.05889,0.03963,1.01044
908568.0,-0.05878,0.03959,1.01037
909412.0,-0.05874,0.03956,1.01031
910256.0,-0.05886,0.03954,1.01017
911100.0,-0.05866,0.03938,1.01039
911944.0,-0.05866,0.03939,1.0105
912788.0,-0.0587,0.03949,1.0106
913632.0,-0.05874,0.03956,1.01055
914476.0,-0.0588,0.03961,1.0104
915320.0,-0.05866,0.03943,1.0105
916164.0,-0.05863,0.03938,1.01041
917008.0,-0.05871,0.03942,1.01038
917852.0,-0.05863,0.0394,1.01052
918696.0,-0.05865,0.03941,1.01065
919540.0,-0.0586,0.03939,1.01051
920384.0,-0.05863,0.03951,1.01073
921228.0,-0.05862,0.03935,1.01077
922072.0,-0.05868,0.03945,1.01077
922916.0,-0.05868,0.03945,1.01065
923760.0,-0.0587,0.0395,1.01059
924604.0,-0.05884,0.03956,1.01056
925448.0,-0.0587,0.03945,1.01061
926292.0,-0.05865,0.03933,1.01071
927136.0,-0.05867,0.03935,1.01071
927980.0,-0.05876,0.03943,1.01042
928824.0,-0.05864,0.03927,1.0105
929668.0,-0.05868,0.03945,1.01058
930512.0,-0.05858,0.03935,1.01055
931356.0,-0.05876,0.03949,1.01045
932200.0,-0.05891,0.03964,1.01047
933044.0,-0.05885,0.03969,1.01051
933888.0,-0.0589,0.03971,1.01042
934732.0,-0.0588,0.03972,1.01047
935576.0,-0.0589,0.03968,1.01018
936420.0,-0.05883,0.03959,1.01027
937264.0,-0.05868,0.03955,1.01026
938108.0,-0.05874,0.03961,1.01024
938952.0,-0.05877,0.0395,1.01017
939796.0,-0.05895,0.03958,1.01005
940640.0,-0.05886,0.03955,1.01006
941484.0,-0.05875,0.03952,1.01017
942328.0,-0.05891,0.03976,1.00987
943172.0,-0.05891,0.03978,1.00993
944016.0,-0.05896,0.03973,1.01007
944860.0,-0.05893,0.0398,1.01023
945704.0,-0.05886,0.03974,1.01021
946548.0,-0.05891,0.03981,1.0101
947392.0,-0.059,0.03983,1.01014
948236.0,-0.05911,0.03999,1.01006
949080.0,-0.05882,0.03975,1.01007
949924.0,-0.05878,0.03972,1.01023
950768.0,-0.05886,0.03981,1.01012
951612.0,-0.05876,0.03961,1.01033
952456.0,-0.05879,0.03964,1.01035
953300.0,-0.05871,0.03968,1.01039
954144.0,-0.05888,0.03972,1.01054
954988.0,-0.05893,0.03988,1.01028
955832.0,-0.05884,0.03972,1.01038
956676.0,-0.05897,0.03984,1.01034
957520.0,-0.0588,0.03963,1.01054
958364.0,-0.05885,0.03974,1.0106
959208.0,-0.05887,0.03977,1.01047
960052.0,-0.0587,0.03953,1.01059
960896.0,-0.05866,0.03964,1.01043
961740.0,-0.05871,0.03965,1.01046
962584.0,-0.05859,0.03957,1.01043
963428.0,-0.05864,0.03957,1.01033
964272.0,-0.05879,0.03969,1.01025
965116.0,-0.05878,0.03959,1.01043
965960.0,-0.05869,0.03952,1.0104
966804.0,-0.05865,0.03944,1.01042
967648.0,-0.05877,0.03952,1.01046
968492.0,-0.05875,0.03953,1.01033
969336.0,-0.05891,0.03955,1.01032
970180.0,-0.05887,0.03967,1.01025
971024.0,-0.05882,0.03959,1.01031
971868.0,-0.05886,0.03971,1.0103
972712.0,-0.05881,0.03957,1.01037
973556.0,-0.05885,0.03962,1.01043
974400.0,-0.05879,0.0396,1.0104
975244.0,-0.0588,0.03965,1.01043
976088.0,-0.05891,0.03985,1.01026
976932.0,-0.05879,0.03968,1.01025
977776.0,-0.05868,0.03959,1.01048
978620.0,-0.05871,0.03944,1.01047
