TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
156772.0,-0.05908,0.03983,1.01009
157136.0,-0.05916,0.03976,1.00998
157500.0,-0.05917,0.03987,1.00999
157864.0,-0.05922,0.03978,1.01025
158228.0,-0.05905,0.03953,1.01025
158592.0,-0.05922,0.03986,1.00998
158956.0,-0.05915,0.0397,1.01007
159320.0,-0.05929,0.03987,1.01013
159684.0,-0.05927,0.04002,1.00994
160048.0,-0.05924,0.03993,1.00993
160412.0,-0.05907,0.03982,1.01016
160776.0,-0.05894,0.0396,1.01013
161140.0,-0.05905,0.03977,1.00995
161504.0,-0.05906,0.03985,1.01003
161868.0,-0.05896,0.03939,1.01007
162232.0,-0.05897,0.0396,1.01013
162596.0,-0.05897,0.03972,1.01005
162960.0,-0.05896,0.03963,1.01011
163324.0,-0.0591,0.03965,1.0101
163688.0,-0.05895,0.03952,1.01012
164052.0,-0.05898,0.03951,1.01026
164420.0,-0.05901,0.03939,1.01039
164784.0,-0.05878,0.03943,1.01037
165148.0,-0.05883,0.03953,1.01029
165512.0,-0.05887,0.03945,1.01026
165876.0,-0.05899,0.03952,1.0102
166240.0,-0.05914,0.03961,1.01018
166604.0,-0.0591,0.03968,1.01002
166968.0,-0.05906,0.03961,1.01012
167332.0,-0.05911,0.03962,1.01014
167696.0,-0.05909,0.03954,1.00998
168060.0,-0.05913,0.03964,1.00995
168424.0,-0.059,0.03957,1.01002
168788.0,-0.05891,0.03956,1.00991
169152.0,-0.05896,0.03958,1.01
169516.0,-0.05909,0.03979,1.00988
169880.0,-0.05923,0.03974,1.0099
170244.0,-0.05904,0.03977,1.00991
170608.0,-0.05889,0.03962,1.01011
170972.0,-0.05897,0.0397,1.0101
171336.0,-0.05906,0.0397,1.01
171700.0,-0.05902,0.03971,1.00993
172064.0,-0.05899,0.03963,1.01011
172428.0,-0.05897,0.03963,1.01006
172792.0,-0.05912,0.03965,1.00992
173156.0,-0.05892,0.03946,1.01005
173520.0,-0.05898,0.03957,1.01016
173884.0,-0.05902,0.03969,1.01006
174248.0,-0.05909,0.03971,1.01011
174612.0,-0.05909,0.03971,1.00998
174976.0,-0.05919,0.03973,1.01001
175340.0,-0.05887,0.03961,1.01012
175704.0,-0.05914,0.03973,1.01012
176068.0,-0.05899,0.03946,1.01018
176432.0,-0.05914,0.03968,1.01007
176796.0,-0.05916,0.03959,1.01005
177160.0,-0.05898,0.03962,1.01023
177524.0,-0.05887,0.03942,1.01008
177888.0,-0.05917,0.03969,1.01002
178252.0,-0.059,0.03967,1.01012
178616.0,-0.05909,0.03969,1.01014
178980.0,-0.05913,0.03974,1.01011
179344.0,-0.05891,0.03954,1.01015
179708.0,-0.05889,0.03937,1.01017
180072.0,-0.05895,0.03947,1.01004
180436.0,-0.05902,0.03968,1.01001
180800.0,-0.05889,0.03951,1.01004
181164.0,-0.05912,0.03965,1.00977
181528.0,-0.05909,0.03973,1.00992
181892.0,-0.05917,0.03974,1.00979
182256.0,-0.05915,0.03985,1.00987
182620.0,-0.05901,0.03966,1.00994
182984.0,-0.05922,0.03967,1.01015
183348.0,-0.05899,0.03965,1.01033
183712.0,-0.05914,0.03979,1.01022
184076.0,-0.05915,0.03974,1.0102
184440.0,-0.05907,0.03952,1.01024
184804.0,-0.0592,0.03971,1.01002
185168.0,-0.05909,0.03961,1.0103
185532.0,-0.05903,0.03966,1.01003
185896.0,-0.05911,0.03971,1.00998
186260.0,-0.05916,0.03971,1.01004
186624.0,-0.05921,0.03974,1.01012
186988.0,-0.05911,0.03966,1.01018
187352.0,-0.05887,0.03956,1.01045
187716.0,-0.05885,0.03948,1.01018
188080.0,-0.05896,0.03951,1.01022
188444.0,-0.05891,0.03947,1.01022
188808.0,-0.05887,0.03952,1.01017
189172.0,-0.05902,0.03959,1.01021
189536.0,-0.05882,0.03943,1.01018
189900.0,-0.05884,0.03954,1.01009
190264.0,-0.05898,0.03943,1.0102
190628.0,-0.05914,0.03973,1.01
190992.0,-0.05914,0.03975,1.01004
191356.0,-0.05903,0.0397,1.01035
191720.0,-0.059,0.0396,1.01034
192084.0,-0.05907,0.03962,1.01001
192448.0,-0.05914,0.03974,1.01002
192812.0,-0.0591,0.03965,1.0099
