TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
122588.0,-0.05913,0.03975,1.01022
122912.0,-0.05898,0.03965,1.01045
123236.0,-0.05895,0.03963,1.01026
123560.0,-0.0591,0.03979,1.0103
123884.0,-0.05925,0.03988,1.01019
124208.0,-0.05908,0.0397,1.01036
124532.0,-0.05928,0.03986,1.01026
124856.0,-0.05926,0.03991,1.01027
125180.0,-0.05922,0.03988,1.01016
125504.0,-0.05932,0.03998,1.01018
125828.0,-0.05927,0.03992,1.01014
126152.0,-0.05912,0.03965,1.01011
126476.0,-0.05919,0.03981,1.01017
126800.0,-0.0593,0.03987,1.01019
127124.0,-0.05906,0.03974,1.01028
127448.0,-0.05915,0.03973,1.0103
127776.0,-0.05911,0.03977,1.01019
128100.0,-0.05908,0.03983,1.01027
128424.0,-0.05914,0.03974,1.01028
128748.0,-0.05907,0.03977,1.01047
129072.0,-0.05914,0.03979,1.01035
129396.0,-0.05912,0.03972,1.01029
129720.0,-0.05917,0.03973,1.01027
130044.0,-0.05901,0.03965,1.01044
130368.0,-0.05899,0.03973,1.01027
130692.0,-0.059,0.03968,1.01022
131016.0,-0.05892,0.03957,1.01017
131340.0,-0.05908,0.03974,1.0102
131664.0,-0.05904,0.03976,1.01013
131988.0,-0.05899,0.03966,1.01016
132312.0,-0.05907,0.03974,1.01019
132636.0,-0.05912,0.03972,1.01013
132960.0,-0.05918,0.03975,1.01011
133284.0,-0.05894,0.03958,1.01027
133608.0,-0.05909,0.03986,1.01018
133932.0,-0.0592,0.03977,1.01011
134256.0,-0.05886,0.03961,1.0103
134580.0,-0.05912,0.03975,1.01026
134904.0,-0.05916,0.0397,1.01026
135228.0,-0.05936,0.03991,1.01031
135552.0,-0.05919,0.03975,1.01025
135876.0,-0.05919,0.03971,1.01005
136200.0,-0.05901,0.03958,1.01028
136524.0,-0.05901,0.03954,1.01024
136848.0,-0.05916,0.03982,1.01014
137172.0,-0.05924,0.03975,1.01011
137496.0,-0.05908,0.0396,1.01013
137820.0,-0.05895,0.0396,1.00996
138144.0,-0.05928,0.03984,1.00996
138468.0,-0.05927,0.03971,1.00997
138792.0,-0.0592,0.03964,1.00991
139116.0,-0.05919,0.03972,1.01007
139440.0,-0.05926,0.03976,1.01002
139764.0,-0.05909,0.03983,1.00992
140088.0,-0.05904,0.03948,1.01014
140412.0,-0.05912,0.03965,1.00998
140736.0,-0.05917,0.03969,1.01009
141060.0,-0.05909,0.03959,1.01021
141384.0,-0.05901,0.03945,1.0103
141708.0,-0.0589,0.03948,1.0105
142032.0,-0.05904,0.0397,1.01014
142356.0,-0.05892,0.03944,1.01041
142680.0,-0.05883,0.03941,1.01061
143004.0,-0.05895,0.03943,1.01069
143328.0,-0.05909,0.03962,1.01035
143652.0,-0.05905,0.03965,1.01035
143976.0,-0.05918,0.03982,1.0103
144300.0,-0.05909,0.03988,1.01023
144624.0,-0.05894,0.03965,1.01034
144948.0,-0.05898,0.03949,1.01051
145272.0,-0.05907,0.03971,1.01036
145596.0,-0.05911,0.0397,1.01008
145920.0,-0.059,0.03954,1.01029
146244.0,-0.05896,0.03946,1.01048
146568.0,-0.05899,0.03948,1.01024
146892.0,-0.05904,0.03947,1.01012
147216.0,-0.05904,0.03946,1.0102
147540.0,-0.05916,0.03981,1.01004
147864.0,-0.05901,0.03978,1.01008
148188.0,-0.05896,0.03944,1.01029
148512.0,-0.05895,0.03939,1.01031
148836.0,-0.05899,0.03951,1.01023
149160.0,-0.05912,0.03959,1.01001
149484.0,-0.05883,0.03945,1.01022
149808.0,-0.05908,0.03958,1.01024
150132.0,-0.05892,0.03962,1.01018
150456.0,-0.05906,0.03958,1.01005
150780.0,-0.05906,0.03969,1.01013
151104.0,-0.05905,0.0397,1.01001
151428.0,-0.05909,0.03973,1.00986
151752.0,-0.05904,0.03961,1.00976
152076.0,-0.05911,0.03965,1.00992
152400.0,-0.05908,0.03965,1.00991
152724.0,-0.05894,0.03963,1.00991
153048.0,-0.05897,0.03958,1.00994
153372.0,-0.05907,0.03954,1.01016
153696.0,-0.05912,0.03947,1.01005
154020.0,-0.05911,0.03962,1.01018
154344.0,-0.05909,0.03969,1.01005
154668.0,-0.05936,0.03989,1.01001
