TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
653912.0,-0.05884,0.0395,1.01029
654636.0,-0.05892,0.03959,1.0102
655360.0,-0.05882,0.03941,1.0103
656084.0,-0.05876,0.03954,1.01018
656808.0,-0.05873,0.0393,1.01033
657532.0,-0.05876,0.03947,1.01036
658256.0,-0.05882,0.03963,1.01022
658980.0,-0.0589,0.03961,1.01034
659704.0,-0.05891,0.03947,1.01049
660428.0,-0.05876,0.03938,1.01033
661152.0,-0.0588,0.03948,1.01035
661876.0,-0.05874,0.03942,1.01057
662600.0,-0.05871,0.03942,1.01032
663324.0,-0.05877,0.03938,1.01041
664048.0,-0.05892,0.03949,1.01048
664772.0,-0.05886,0.03944,1.01031
665496.0,-0.05878,0.03936,1.01046
666220.0,-0.05885,0.03933,1.01043
666944.0,-0.05886,0.03949,1.01029
667668.0,-0.05876,0.0394,1.01041
668392.0,-0.05889,0.03944,1.01037
669116.0,-0.05874,0.03946,1.0105
669840.0,-0.05881,0.03953,1.01023
670564.0,-0.05896,0.03968,1.01028
671288.0,-0.05891,0.0396,1.01028
672012.0,-0.05889,0.03963,1.0103
672736.0,-0.05882,0.03944,1.01049
673460.0,-0.05897,0.03971,1.01039
674184.0,-0.05872,0.03957,1.01037
674908.0,-0.05884,0.03952,1.01034
675632.0,-0.05887,0.03951,1.01024
676356.0,-0.05893,0.03959,1.01026
677080.0,-0.05865,0.03941,1.01038
677804.0,-0.05882,0.03957,1.0103
678528.0,-0.05872,0.03948,1.0104
679252.0,-0.05867,0.03948,1.01039
679980.0,-0.05871,0.03951,1.01036
680704.0,-0.05883,0.03954,1.01028
681428.0,-0.05873,0.03945,1.01041
682152.0,-0.05882,0.03945,1.01024
682876.0,-0.05889,0.03956,1.01025
683600.0,-0.0587,0.03939,1.01031
684324.0,-0.05878,0.03939,1.01029
685048.0,-0.05877,0.03951,1.01029
685772.0,-0.05869,0.03943,1.01033
686496.0,-0.05874,0.0395,1.01037
687220.0,-0.05882,0.03947,1.01016
687944.0,-0.059,0.03963,1.01004
688668.0,-0.05878,0.03953,1.01028
689392.0,-0.05879,0.03946,1.01027
690116.0,-0.0587,0.03943,1.01035
690840.0,-0.0588,0.0395,1.01025
691564.0,-0.05884,0.03962,1.01023
692288.0,-0.05895,0.03966,1.01024
693012.0,-0.05893,0.03964,1.01027
693736.0,-0.05896,0.03975,1.01019
694460.0,-0.05886,0.03953,1.01035
695184.0,-0.05882,0.03961,1.01026
695908.0,-0.05898,0.03973,1.01012
696632.0,-0.05879,0.03947,1.01044
697356.0,-0.05874,0.03941,1.01049
698080.0,-0.05878,0.03956,1.01042
698804.0,-0.05883,0.03949,1.01051
699528.0,-0.05897,0.03962,1.01036
700252.0,-0.05875,0.0396,1.01039
700976.0,-0.05895,0.0397,1.01028
701700.0,-0.05891,0.03966,1.01021
702424.0,-0.05895,0.03953,1.01033
703148.0,-0.05879,0.03945,1.01043
703872.0,-0.05897,0.03967,1.01022
704596.0,-0.05894,0.03961,1.01023
705320.0,-0.05885,0.03957,1.01026
706044.0,-0.05879,0.03957,1.01045
706768.0,-0.05872,0.03953,1.0104
707492.0,-0.0587,0.03946,1.01038
708216.0,-0.05895,0.03966,1.0102
708940.0,-0.05899,0.03969,1.01016
709664.0,-0.05896,0.03965,1.01029
710388.0,-0.05879,0.03949,1.01039
711112.0,-0.05883,0.03954,1.01037
711836.0,-0.05899,0.03968,1.01029
712560.0,-0.05897,0.03974,1.01019
713284.0,-0.05889,0.0397,1.01014
714008.0,-0.05871,0.03962,1.01029
714732.0,-0.05878,0.03951,1.01023
715456.0,-0.05882,0.03963,1.01025
716180.0,-0.05906,0.03976,1.01001
716904.0,-0.05876,0.03953,1.01016
717628.0,-0.05882,0.03948,1.01022
718352.0,-0.05875,0.03972,1.0102
719076.0,-0.05904,0.03993,1.01007
719800.0,-0.05888,0.0398,1.01014
720524.0,-0.05878,0.03952,1.01023
721248.0,-0.05875,0.03956,1.01027
721972.0,-0.05869,0.03938,1.01032
722696.0,-0.05892,0.03959,1.01018
723420.0,-0.05888,0.03972,1.01016
724144.0,-0.05878,0.03959,1.01023
724868.0,-0.05897,0.03971,1.01018
725592.0,-0.05895,0.03977,1.01009
