TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
450560.0,-0.05895,0.03965,1.01014
451164.0,-0.05887,0.03952,1.01023
451768.0,-0.05887,0.03951,1.0102
452372.0,-0.05886,0.03945,1.01003
452976.0,-0.05904,0.03974,1.00997
453580.0,-0.05887,0.03957,1.01029
454184.0,-0.05887,0.03953,1.01031
454788.0,-0.05901,0.0397,1.01022
455392.0,-0.05897,0.03955,1.0102
455996.0,-0.05879,0.03954,1.01027
456600.0,-0.05904,0.03986,1.01013
457204.0,-0.05899,0.03971,1.01023
457812.0,-0.05912,0.03977,1.01033
458416.0,-0.05903,0.03973,1.0103
459020.0,-0.05905,0.03973,1.01027
459628.0,-0.05908,0.03977,1.01017
460232.0,-0.05897,0.03962,1.01035
460836.0,-0.05904,0.03975,1.01037
461440.0,-0.05904,0.03985,1.01038
462044.0,-0.05922,0.03987,1.01005
462648.0,-0.05899,0.03978,1.0103
463252.0,-0.05906,0.03981,1.01015
463856.0,-0.05894,0.03982,1.01019
464460.0,-0.05891,0.03966,1.01013
465064.0,-0.05915,0.03988,1.0102
465668.0,-0.05898,0.03979,1.01023
466272.0,-0.05888,0.03989,1.01037
466876.0,-0.0588,0.03959,1.01059
467480.0,-0.05885,0.03969,1.01046
468084.0,-0.05897,0.03958,1.01055
468688.0,-0.05872,0.03941,1.01063
469292.0,-0.05876,0.03947,1.01055
469896.0,-0.05893,0.03968,1.01035
470500.0,-0.0588,0.03949,1.01037
471104.0,-0.05883,0.0395,1.01046
471708.0,-0.05885,0.03954,1.01033
472312.0,-0.05888,0.03957,1.0104
472916.0,-0.05893,0.03969,1.01029
473520.0,-0.05912,0.03971,1.01019
474124.0,-0.05908,0.03978,1.01018
474728.0,-0.05888,0.03944,1.01031
475332.0,-0.05889,0.03954,1.01028
475936.0,-0.05901,0.03966,1.01019
476540.0,-0.05894,0.03972,1.01043
477144.0,-0.05893,0.03966,1.01043
477748.0,-0.05886,0.03963,1.01031
478352.0,-0.05892,0.03962,1.01035
478956.0,-0.05904,0.03972,1.01039
479560.0,-0.05895,0.03972,1.01023
480164.0,-0.05889,0.03957,1.01026
480768.0,-0.0588,0.03942,1.01039
481372.0,-0.05886,0.03959,1.0104
481976.0,-0.05894,0.03963,1.01016
482580.0,-0.05871,0.03952,1.01043
483184.0,-0.05895,0.03963,1.01026
483788.0,-0.05889,0.03963,1.0104
484392.0,-0.05892,0.03966,1.01041
484996.0,-0.059,0.03972,1.01031
485600.0,-0.05894,0.03954,1.0103
486204.0,-0.05888,0.0395,1.01036
486808.0,-0.05867,0.03936,1.01037
487412.0,-0.05884,0.03962,1.01024
488016.0,-0.05897,0.03953,1.01013
488620.0,-0.05885,0.03941,1.01023
489224.0,-0.05881,0.03941,1.01036
489828.0,-0.05875,0.03937,1.01031
490432.0,-0.05894,0.03952,1.01019
491036.0,-0.05886,0.0395,1.01014
491640.0,-0.05887,0.03954,1.01023
492244.0,-0.05875,0.03944,1.01028
492848.0,-0.05893,0.0397,1.01012
493452.0,-0.05875,0.03958,1.01017
494056.0,-0.05878,0.03949,1.01012
494660.0,-0.0588,0.03947,1.01021
495264.0,-0.05873,0.03948,1.01005
495868.0,-0.05891,0.03964,1.00994
496472.0,-0.05889,0.03961,1.01008
497076.0,-0.05898,0.03962,1.01008
497680.0,-0.05894,0.03968,1.01018
498284.0,-0.05887,0.03957,1.01015
498888.0,-0.0588,0.03953,1.0103
499492.0,-0.05868,0.03924,1.01037
500096.0,-0.05886,0.03964,1.01025
500700.0,-0.05895,0.03969,1.01006
501304.0,-0.05901,0.03979,1.01006
501908.0,-0.05891,0.03961,1.01007
502512.0,-0.0589,0.03968,1.01004
503116.0,-0.05886,0.0398,1.01021
503720.0,-0.05882,0.03963,1.01016
504324.0,-0.05908,0.03974,1.01007
504928.0,-0.05897,0.0397,1.01022
505532.0,-0.05885,0.03961,1.01032
506136.0,-0.05887,0.03966,1.01028
506740.0,-0.05896,0.03981,1.01009
507344.0,-0.05878,0.03953,1.01013
507948.0,-0.05887,0.03954,1.01035
508552.0,-0.0588,0.03956,1.01027
509156.0,-0.05897,0.0398,1.01013
509760.0,-0.05903,0.03978,1.01015
510364.0,-0.0589,0.03973,1.01012
