TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
284528.0,-0.05889,0.03939,1.01053
285012.0,-0.05889,0.03955,1.01057
285496.0,-0.05898,0.03955,1.01054
285980.0,-0.05884,0.03951,1.0105
286464.0,-0.05888,0.03958,1.01048
286948.0,-0.05885,0.03959,1.01048
287432.0,-0.05879,0.03955,1.01066
287916.0,-0.05897,0.03969,1.01036
288400.0,-0.059,0.03965,1.01035
288884.0,-0.05876,0.03942,1.01039
289368.0,-0.05887,0.03945,1.01025
289852.0,-0.05897,0.03981,1.01045
290336.0,-0.05912,0.03978,1.01034
290820.0,-0.05895,0.03964,1.0102
291304.0,-0.05899,0.03963,1.01043
291788.0,-0.05878,0.03947,1.01039
292272.0,-0.05892,0.03966,1.01029
292756.0,-0.0588,0.03948,1.01029
293240.0,-0.05882,0.03953,1.0104
293724.0,-0.05892,0.03962,1.01034
294208.0,-0.05901,0.03967,1.01017
294692.0,-0.05905,0.03969,1.01023
295176.0,-0.05889,0.03946,1.0104
295660.0,-0.05911,0.03964,1.01007
296144.0,-0.05904,0.03964,1.0101
296628.0,-0.05888,0.03961,1.01013
297112.0,-0.05906,0.03968,1.01023
297596.0,-0.05889,0.03954,1.01021
298080.0,-0.05904,0.03971,1.01016
298564.0,-0.05902,0.03953,1.01027
299048.0,-0.05898,0.03959,1.01018
299532.0,-0.059,0.03957,1.0103
300016.0,-0.05901,0.03977,1.01007
300500.0,-0.05917,0.0397,1.01026
300984.0,-0.05909,0.03971,1.01022
301468.0,-0.0591,0.03972,1.01005
301952.0,-0.05901,0.0398,1.01006
302436.0,-0.05911,0.03969,1.01031
302920.0,-0.05915,0.03975,1.01032
303404.0,-0.05903,0.03969,1.01031
303888.0,-0.05913,0.03989,1.0102
304372.0,-0.05883,0.03959,1.01033
304856.0,-0.05892,0.03963,1.0104
305340.0,-0.059,0.03959,1.01035
305824.0,-0.05897,0.03961,1.01039
306308.0,-0.05901,0.03964,1.01055
306792.0,-0.05906,0.03965,1.01048
307276.0,-0.05897,0.03959,1.01033
307760.0,-0.0591,0.03972,1.01022
308244.0,-0.05906,0.03962,1.01031
308728.0,-0.05905,0.03964,1.01019
309212.0,-0.059,0.03952,1.01026
309696.0,-0.05919,0.03966,1.0102
310180.0,-0.05895,0.03957,1.01027
310664.0,-0.05888,0.03953,1.01023
311148.0,-0.05894,0.03958,1.01025
311632.0,-0.05912,0.03973,1.01021
312120.0,-0.059,0.03957,1.01024
312604.0,-0.05898,0.03961,1.01023
313088.0,-0.05901,0.03973,1.01018
313572.0,-0.05894,0.0396,1.01038
314056.0,-0.05895,0.03961,1.01032
314540.0,-0.0591,0.03976,1.01028
315024.0,-0.05918,0.03987,1.01005
315508.0,-0.05918,0.03992,1.01013
315992.0,-0.05901,0.03963,1.01037
316476.0,-0.05896,0.03957,1.01032
316960.0,-0.05907,0.03966,1.01026
317444.0,-0.05905,0.03961,1.01024
317928.0,-0.05908,0.03975,1.01007
318412.0,-0.05918,0.03982,1.00994
318896.0,-0.05905,0.03952,1.01011
319380.0,-0.05911,0.03973,1.00991
319864.0,-0.05905,0.03962,1.01009
320348.0,-0.05911,0.03965,1.01022
320832.0,-0.0591,0.03965,1.0101
321316.0,-0.05887,0.03946,1.01017
321800.0,-0.05896,0.03952,1.01027
322284.0,-0.05905,0.03965,1.01022
322768.0,-0.05899,0.03952,1.01021
323252.0,-0.0589,0.03951,1.01033
323736.0,-0.05903,0.0395,1.0103
324220.0,-0.05915,0.03963,1.0101
324704.0,-0.05915,0.03966,1.01012
325188.0,-0.05896,0.03956,1.01032
325672.0,-0.05894,0.03963,1.01042
326156.0,-0.05891,0.03954,1.01033
326640.0,-0.05903,0.03971,1.01022
327124.0,-0.05911,0.03981,1.01028
327608.0,-0.05888,0.03952,1.01028
328092.0,-0.05884,0.03952,1.01047
328576.0,-0.05886,0.0395,1.01036
329060.0,-0.05889,0.03973,1.0103
329544.0,-0.05888,0.03949,1.0104
330028.0,-0.05892,0.0396,1.01037
330512.0,-0.05899,0.03961,1.01039
331480.0,-0.059,0.03955,1.01036
331964.0,-0.05897,0.03958,1.01035
332448.0,-0.05907,0.03967,1.01021
332932.0,-0.05902,0.03969,1.01016
