TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
1174008.0,-0.05872,0.03954,1.01
1174972.0,-0.05886,0.03961,1.01
1175936.0,-0.05891,0.03975,1.00997
1176900.0,-0.05888,0.0397,1.01014
1177864.0,-0.05894,0.03974,1.01008
1178828.0,-0.05907,0.0398,1.01008
1179792.0,-0.05905,0.03983,1.01008
1180756.0,-0.05916,0.03989,1.01009
1181720.0,-0.05881,0.0397,1.01019
1182684.0,-0.05897,0.03981,1.01005
1183648.0,-0.059,0.03981,1.01005
1184612.0,-0.05895,0.03985,1.01012
1185576.0,-0.05887,0.03978,1.01013
1186540.0,-0.05883,0.03969,1.01014
1187504.0,-0.05887,0.03976,1.01029
1188468.0,-0.0588,0.03973,1.01027
1189432.0,-0.05884,0.03974,1.01035
1190396.0,-0.05876,0.03967,1.01027
1191360.0,-0.05866,0.03955,1.01032
1192324.0,-0.05888,0.03973,1.01031
1193288.0,-0.05895,0.03985,1.01007
1194252.0,-0.05891,0.03989,1.01
1195216.0,-0.0589,0.03976,1.0101
1196180.0,-0.05873,0.03945,1.01032
1197144.0,-0.05882,0.03959,1.01028
1198108.0,-0.05878,0.03965,1.01013
1199072.0,-0.05898,0.03983,1.01012
1200036.0,-0.05888,0.03985,1.01021
1201000.0,-0.05889,0.03967,1.01044
1201964.0,-0.05882,0.0396,1.01037
1202928.0,-0.059,0.03983,1.01013
1203892.0,-0.05888,0.03967,1.01031
1204856.0,-0.05886,0.03969,1.0101
1205820.0,-0.05883,0.03963,1.01031
1206784.0,-0.05882,0.03965,1.01016
1207748.0,-0.05871,0.03946,1.01025
1208712.0,-0.05871,0.03954,1.01025
1209676.0,-0.05869,0.03955,1.01039
1210640.0,-0.0587,0.03953,1.01013
1211604.0,-0.05873,0.03952,1.01021
1212568.0,-0.05887,0.03961,1.01027
1213532.0,-0.05886,0.03964,1.01036
1214496.0,-0.05869,0.03958,1.01028
1215460.0,-0.05875,0.03954,1.01025
1216424.0,-0.05884,0.03975,1.01023
1217388.0,-0.05874,0.03956,1.01025
1218352.0,-0.05888,0.03958,1.01014
1219316.0,-0.05882,0.03951,1.01021
1220280.0,-0.05877,0.03948,1.01018
1221244.0,-0.05888,0.03972,1.01004
1222208.0,-0.05886,0.03959,1.01017
1223172.0,-0.05884,0.03962,1.0102
1224136.0,-0.05881,0.0396,1.0102
1225100.0,-0.05892,0.03959,1.01017
1226064.0,-0.05887,0.03963,1.01009
1227028.0,-0.0588,0.03961,1.01014
1227992.0,-0.05897,0.03971,1.01002
1228956.0,-0.05893,0.03962,1.01013
1229920.0,-0.05896,0.03973,1.01013
1230884.0,-0.05888,0.03962,1.01019
1231848.0,-0.05878,0.03959,1.01021
1232812.0,-0.05877,0.03964,1.01012
1233776.0,-0.0587,0.03957,1.0103
1234740.0,-0.05883,0.03964,1.01015
1235704.0,-0.0588,0.03957,1.01019
1236668.0,-0.05873,0.03944,1.01021
1237632.0,-0.05885,0.03962,1.01002
1238596.0,-0.05883,0.0396,1.01011
1239560.0,-0.05876,0.03972,1.00995
1240524.0,-0.05877,0.03962,1.01015
1242452.0,-0.05889,0.03969,1.01023
1243416.0,-0.05895,0.03974,1.01016
1244380.0,-0.05888,0.03964,1.01031
1245344.0,-0.05878,0.03954,1.01044
1246308.0,-0.05894,0.03968,1.01021
1247272.0,-0.05882,0.03966,1.01036
1248236.0,-0.05883,0.03963,1.01022
1249200.0,-0.0589,0.0396,1.01013
1250164.0,-0.05892,0.03967,1.01002
1251128.0,-0.05891,0.03979,1.00984
1252092.0,-0.05883,0.03967,1.00989
1253056.0,-0.05871,0.0395,1.01009
1254020.0,-0.05876,0.03962,1.01012
1254984.0,-0.05886,0.0397,1.01003
1255948.0,-0.05889,0.03977,1.00998
1256912.0,-0.05887,0.03977,1.00993
1257876.0,-0.05893,0.03979,1.00984
1258840.0,-0.05882,0.03967,1.01
1259804.0,-0.05905,0.03987,1.00992
1260768.0,-0.05891,0.0397,1.01014
1261732.0,-0.05896,0.03979,1.00988
1262696.0,-0.05895,0.03974,1.00997
1263660.0,-0.05888,0.03979,1.01001
1264624.0,-0.05889,0.03968,1.01007
1265588.0,-0.05889,0.0397,1.0101
1266552.0,-0.05886,0.03959,1.01036
1267516.0,-0.05881,0.03958,1.01037
1268480.0,-0.05889,0.0397,1.01031
1269444.0,-0.05892,0.0397,1.01027
1270408.0,-0.05867,0.03949,1.01038
