TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
45024.0,0.96065,0.05311,0.02073
45228.0,0.96085,0.05306,0.02088
45432.0,0.96071,0.0532,0.02088
45636.0,0.96078,0.05307,0.02082
45840.0,0.96073,0.05315,0.02091
46044.0,0.96068,0.05322,0.02063
46248.0,0.96048,0.05335,0.02052
46452.0,0.96071,0.05352,0.02056
46656.0,0.96056,0.05347,0.0208
46860.0,0.96061,0.05337,0.02071
47064.0,0.96055,0.05344,0.02058
47268.0,0.96058,0.05343,0.02051
47472.0,0.96048,0.05337,0.02063
47676.0,0.96054,0.05347,0.0205
47880.0,0.96066,0.05314,0.02043
48084.0,0.96053,0.05344,0.02069
48288.0,0.96064,0.05339,0.02086
48492.0,0.96064,0.05324,0.02074
48696.0,0.96059,0.05339,0.02071
48900.0,0.96075,0.05329,0.02045
49104.0,0.96063,0.05349,0.02038
49308.0,0.96058,0.05334,0.02064
49512.0,0.96086,0.0533,0.02065
49716.0,0.96071,0.05321,0.02073
49920.0,0.96083,0.05311,0.02077
50124.0,0.96078,0.05321,0.02076
50328.0,0.96071,0.05324,0.02068
50532.0,0.96066,0.05347,0.02066
50736.0,0.96049,0.05357,0.02079
50940.0,0.96063,0.05343,0.02061
51144.0,0.96058,0.05342,0.02057
51348.0,0.9605,0.05356,0.02069
51552.0,0.96061,0.05323,0.02097
51756.0,0.96068,0.05304,0.02097
51960.0,0.96063,0.0531,0.02092
52164.0,0.96068,0.05334,0.02093
52368.0,0.96073,0.05318,0.02101
52576.0,0.96068,0.05302,0.02097
52780.0,0.96066,0.05321,0.02101
52984.0,0.9607,0.05318,0.02106
53188.0,0.96062,0.05328,0.02115
53392.0,0.96054,0.05327,0.02103
53596.0,0.96073,0.05313,0.02095
53804.0,0.96072,0.05327,0.02087
54008.0,0.96055,0.05348,0.02076
54212.0,0.96049,0.0534,0.02078
54416.0,0.96053,0.05334,0.02088
54620.0,0.9606,0.05327,0.02076
54824.0,0.96052,0.05339,0.0207
55032.0,0.96046,0.05335,0.02083
55236.0,0.96061,0.05334,0.02083
55440.0,0.96068,0.05315,0.02071
55644.0,0.96067,0.05334,0.02064
55848.0,0.96035,0.05347,0.02072
56052.0,0.96058,0.05324,0.0207
56256.0,0.96068,0.05342,0.02087
56460.0,0.96062,0.05355,0.02088
56664.0,0.96078,0.05334,0.02082
56868.0,0.96071,0.05337,0.02082
57072.0,0.96079,0.05337,0.02062
57276.0,0.9606,0.05342,0.02065
57480.0,0.96059,0.05346,0.02089
57684.0,0.9606,0.05333,0.02084
57888.0,0.96033,0.05344,0.02065
58092.0,0.96066,0.05322,0.02093
58296.0,0.96046,0.05342,0.0207
58500.0,0.96076,0.05341,0.02081
58704.0,0.96046,0.05339,0.02079
58908.0,0.96045,0.05349,0.02082
59112.0,0.96054,0.05342,0.0208
59316.0,0.96083,0.05321,0.02069
59520.0,0.96055,0.05343,0.02094
59724.0,0.96051,0.05327,0.02074
59928.0,0.96077,0.05316,0.02086
60132.0,0.96074,0.05328,0.02082
60336.0,0.96064,0.05325,0.02084
60540.0,0.96058,0.05318,0.02095
60744.0,0.96085,0.05335,0.02076
60948.0,0.96061,0.05346,0.02076
61152.0,0.96062,0.05341,0.02089
61356.0,0.96078,0.05332,0.02079
61560.0,0.96031,0.05368,0.02057
61764.0,0.96074,0.05344,0.02062
61968.0,0.96068,0.05334,0.02085
62172.0,0.96052,0.05338,0.02065
62376.0,0.96075,0.05322,0.02065
62580.0,0.96066,0.05319,0.02085
62784.0,0.96066,0.05325,0.02092
62988.0,0.96071,0.05319,0.02091
63192.0,0.96064,0.05312,0.02084
63396.0,0.96066,0.05321,0.02085
63600.0,0.96055,0.05325,0.02074
63804.0,0.96058,0.0533,0.02084
64008.0,0.9605,0.05347,0.02061
64212.0,0.96083,0.0532,0.0207
64416.0,0.96074,0.0532,0.02073
64620.0,0.96066,0.05333,0.02069
64824.0,0.9607,0.05337,0.02088
65028.0,0.96057,0.05344,0.02061
65232.0,0.96058,0.05332,0.02081
