TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
27644.0,0.9604,0.05344,0.02096
27808.0,0.96045,0.05339,0.02078
27972.0,0.9606,0.05315,0.02097
28136.0,0.96071,0.05309,0.02097
28300.0,0.96083,0.05319,0.02094
28464.0,0.96071,0.0533,0.021
28628.0,0.96051,0.05331,0.02089
28792.0,0.96073,0.05332,0.02085
28956.0,0.96094,0.05297,0.02102
29120.0,0.96078,0.05321,0.02097
29284.0,0.96061,0.05328,0.02071
29448.0,0.96053,0.05329,0.02091
29612.0,0.96055,0.05338,0.02093
29776.0,0.96083,0.05311,0.02084
29940.0,0.96053,0.05331,0.02126
30104.0,0.96064,0.05307,0.02112
30268.0,0.96068,0.05311,0.02088
30432.0,0.96048,0.05341,0.02089
30596.0,0.96064,0.05313,0.02105
30760.0,0.96088,0.05299,0.02097
30924.0,0.96066,0.05299,0.021
31088.0,0.96052,0.05323,0.02096
31252.0,0.9605,0.05346,0.02083
31416.0,0.9606,0.05324,0.0208
31580.0,0.96075,0.05309,0.02094
31744.0,0.96071,0.0532,0.02102
31908.0,0.9607,0.05326,0.0208
32072.0,0.96064,0.0532,0.02083
32236.0,0.96065,0.05318,0.02097
32400.0,0.96066,0.05312,0.02063
32564.0,0.96043,0.05321,0.02054
32728.0,0.96044,0.0535,0.02056
32892.0,0.96032,0.05347,0.02053
33056.0,0.96082,0.05329,0.02052
33220.0,0.96048,0.05352,0.02058
33384.0,0.96047,0.05354,0.02067
33548.0,0.96054,0.05335,0.02062
33712.0,0.96064,0.05335,0.02059
33876.0,0.96061,0.05336,0.02074
34040.0,0.96067,0.05332,0.02069
34204.0,0.9606,0.05337,0.02071
34368.0,0.96044,0.0535,0.02079
34532.0,0.96066,0.05325,0.02081
34696.0,0.96037,0.05386,0.02077
34860.0,0.96059,0.05347,0.02079
35024.0,0.96074,0.05316,0.02085
35188.0,0.9607,0.05317,0.02091
35352.0,0.9607,0.05342,0.0209
35516.0,0.96071,0.05323,0.02092
35680.0,0.96068,0.05344,0.02087
35844.0,0.96054,0.05328,0.02082
36008.0,0.96075,0.05307,0.02095
36172.0,0.96076,0.0533,0.02076
36336.0,0.96058,0.05335,0.02077
36500.0,0.96077,0.05318,0.02108
36664.0,0.96073,0.05328,0.02106
36828.0,0.96056,0.05339,0.02103
36992.0,0.96062,0.05322,0.02087
37156.0,0.96054,0.05325,0.02065
37320.0,0.96047,0.05334,0.02077
37484.0,0.96075,0.05325,0.02089
37648.0,0.9607,0.05324,0.02106
37812.0,0.96062,0.05335,0.02089
37976.0,0.96057,0.05338,0.02081
38140.0,0.96049,0.05344,0.02093
38304.0,0.96047,0.05368,0.02089
38468.0,0.9605,0.05345,0.02074
38632.0,0.96076,0.05302,0.02076
38796.0,0.96055,0.05312,0.02082
38960.0,0.96086,0.05316,0.02092
39124.0,0.96059,0.05325,0.02064
39288.0,0.9606,0.0532,0.02064
39452.0,0.96044,0.05343,0.02067
39616.0,0.96058,0.05317,0.02069
39780.0,0.96069,0.0531,0.02071
39944.0,0.96075,0.05308,0.02076
40108.0,0.96077,0.05308,0.02085
40272.0,0.96078,0.05299,0.02072
40436.0,0.96057,0.05317,0.02067
40600.0,0.96054,0.05341,0.02077
40764.0,0.96046,0.05356,0.02076
40928.0,0.96067,0.05324,0.02069
41092.0,0.96077,0.05317,0.02086
41256.0,0.96081,0.05305,0.02085
41420.0,0.96069,0.05323,0.0207
41584.0,0.96061,0.05337,0.0206
41748.0,0.96056,0.05353,0.02065
41912.0,0.96068,0.0534,0.02062
42076.0,0.96079,0.05331,0.0209
42240.0,0.96076,0.05325,0.02089
42404.0,0.96067,0.05338,0.02094
42568.0,0.96092,0.05317,0.0211
42732.0,0.96068,0.05323,0.02103
42896.0,0.96055,0.05324,0.02084
43060.0,0.96075,0.05306,0.0207
43224.0,0.96058,0.05337,0.02061
43388.0,0.96077,0.05305,0.02089
43552.0,0.96063,0.0534,0.02093
43716.0,0.96063,0.05335,0.02083
43880.0,0.96069,0.0531,0.02097
