TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
696.0,0.96052,0.0535,0.02101
740.0,0.96053,0.05352,0.02108
784.0,0.96037,0.05357,0.02099
828.0,0.96056,0.0532,0.02089
872.0,0.96052,0.05338,0.0209
916.0,0.96045,0.05362,0.02108
960.0,0.96037,0.05387,0.02099
1004.0,0.96066,0.05336,0.02093
1048.0,0.96066,0.05343,0.02098
1092.0,0.96091,0.05358,0.02106
1136.0,0.96035,0.05354,0.02101
1180.0,0.96017,0.05362,0.02082
1224.0,0.96037,0.0536,0.02091
1268.0,0.96057,0.0534,0.02086
1312.0,0.96028,0.05416,0.02113
1356.0,0.9604,0.05385,0.02071
1400.0,0.96042,0.0536,0.02102
1444.0,0.96046,0.05344,0.02064
1488.0,0.96064,0.05357,0.02075
1532.0,0.96092,0.05359,0.02071
1576.0,0.96059,0.0532,0.02083
1620.0,0.96064,0.05333,0.02094
1664.0,0.96018,0.0533,0.02068
1708.0,0.96048,0.05365,0.02084
1752.0,0.96059,0.05357,0.02084
1796.0,0.96031,0.05348,0.02086
1840.0,0.96107,0.05298,0.02092
1884.0,0.96063,0.05322,0.02087
1928.0,0.96067,0.05332,0.02097
1972.0,0.96055,0.05307,0.02116
2016.0,0.96056,0.05338,0.02117
2060.0,0.96037,0.05344,0.02122
2104.0,0.96092,0.05333,0.02096
2148.0,0.9606,0.05346,0.02118
2192.0,0.96085,0.05351,0.02122
2236.0,0.9609,0.05323,0.021
2280.0,0.96096,0.05332,0.02089
2324.0,0.96068,0.05341,0.02076
2368.0,0.96084,0.0532,0.02103
2412.0,0.96069,0.05323,0.0209
2456.0,0.96058,0.05329,0.02107
2500.0,0.96078,0.05343,0.02095
2544.0,0.96078,0.05341,0.02102
2588.0,0.9603,0.05361,0.02126
2632.0,0.9608,0.05323,0.02112
2676.0,0.96067,0.05339,0.02099
2720.0,0.9602,0.05358,0.02081
2764.0,0.96056,0.05325,0.0209
2808.0,0.96048,0.05354,0.02088
2852.0,0.96022,0.05353,0.02084
2896.0,0.96014,0.05377,0.02097
2940.0,0.96048,0.05381,0.02087
2984.0,0.9603,0.05375,0.02109
3028.0,0.96035,0.0537,0.02086
3072.0,0.96037,0.05356,0.02072
3116.0,0.96065,0.05355,0.02071
3160.0,0.96024,0.05366,0.02084
3204.0,0.9604,0.05352,0.02072
3248.0,0.96036,0.05393,0.0207
3292.0,0.96041,0.05357,0.02064
3336.0,0.96053,0.05372,0.02068
3380.0,0.96031,0.0537,0.02063
3424.0,0.96051,0.05341,0.0209
3468.0,0.96044,0.05386,0.02068
3512.0,0.9605,0.05404,0.02062
3556.0,0.95991,0.05404,0.02084
3600.0,0.96066,0.05348,0.02079
3644.0,0.96041,0.05398,0.02086
3688.0,0.96032,0.05379,0.02075
3732.0,0.96044,0.05316,0.0206
3776.0,0.96053,0.05335,0.02061
3820.0,0.96083,0.05343,0.02072
3864.0,0.96012,0.05357,0.02064
3908.0,0.96021,0.05354,0.02072
3952.0,0.96042,0.0535,0.02058
3996.0,0.96083,0.05339,0.02068
4040.0,0.96037,0.05354,0.02085
4084.0,0.96074,0.05346,0.02065
4128.0,0.96064,0.05341,0.02091
4172.0,0.96078,0.05309,0.02089
4216.0,0.96078,0.05323,0.02118
4260.0,0.96049,0.05294,0.021
4304.0,0.96056,0.05347,0.02095
4348.0,0.96005,0.05329,0.02102
4392.0,0.9609,0.05289,0.02097
4436.0,0.96062,0.05345,0.02121
4480.0,0.96058,0.05328,0.02107
4524.0,0.96085,0.05325,0.02104
4568.0,0.96079,0.05284,0.02093
4612.0,0.96051,0.05348,0.02084
4656.0,0.96012,0.05395,0.02102
4700.0,0.96019,0.05377,0.02125
4744.0,0.96042,0.05334,0.02102
4788.0,0.96083,0.05323,0.0207
4832.0,0.96069,0.0533,0.02095
4876.0,0.96066,0.05329,0.0209
4920.0,0.96054,0.05332,0.02104
4964.0,0.96058,0.05312,0.02099
5008.0,0.9604,0.05337,0.02097
5052.0,0.96006,0.05353,0.02102
