TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
80.0,0.96092,0.0531,0.0209
88.0,0.95993,0.05344,0.02129
96.0,0.96046,0.05356,0.0209
100.0,0.96092,0.0528,0.0209
104.0,0.96054,0.05318,0.02129
108.0,0.96077,0.05318,0.0209
112.0,0.96031,0.05272,0.02068
116.0,0.961,0.05264,0.02014
120.0,0.96107,0.05318,0.02052
124.0,0.961,0.05348,0.02098
128.0,0.96024,0.05348,0.02098
132.0,0.96001,0.05318,0.02083
136.0,0.96054,0.05325,0.02083
140.0,0.96123,0.05325,0.0206
144.0,0.96054,0.05325,0.02106
148.0,0.96046,0.05333,0.02068
152.0,0.961,0.05295,0.02068
160.0,0.96062,0.05318,0.0206
164.0,0.96031,0.05379,0.02106
168.0,0.96069,0.05379,0.02106
172.0,0.96069,0.05417,0.0209
176.0,0.96031,0.05386,0.02098
180.0,0.95985,0.05356,0.02098
184.0,0.95932,0.05379,0.02121
188.0,0.961,0.05295,0.0209
192.0,0.96199,0.05379,0.02083
196.0,0.96115,0.05402,0.02098
200.0,0.96085,0.05371,0.0206
204.0,0.9597,0.05402,0.02113
208.0,0.96024,0.05386,0.02098
212.0,0.961,0.05341,0.0209
216.0,0.96085,0.05417,0.02106
220.0,0.96062,0.05333,0.02068
224.0,0.96031,0.05371,0.02075
228.0,0.96001,0.05371,0.0209
236.0,0.96016,0.05356,0.02075
240.0,0.95978,0.05409,0.02106
244.0,0.96008,0.05356,0.02083
248.0,0.95993,0.05409,0.02129
252.0,0.96046,0.05348,0.02106
256.0,0.95985,0.05417,0.02075
260.0,0.96001,0.05394,0.02052
264.0,0.96016,0.0531,0.02037
268.0,0.96085,0.05257,0.02045
272.0,0.96161,0.05264,0.02106
276.0,0.96123,0.05348,0.0209
280.0,0.96115,0.05325,0.02083
284.0,0.96001,0.05341,0.02083
288.0,0.95985,0.0531,0.02083
292.0,0.96008,0.05348,0.02136
296.0,0.96107,0.05348,0.0209
300.0,0.96115,0.05341,0.02075
308.0,0.9613,0.05302,0.02083
312.0,0.96054,0.0531,0.02098
316.0,0.96024,0.05341,0.02052
320.0,0.9597,0.05371,0.0209
324.0,0.95993,0.05318,0.02098
328.0,0.96062,0.05394,0.02129
332.0,0.96123,0.05386,0.02144
336.0,0.96169,0.05379,0.02121
340.0,0.96138,0.05356,0.02098
344.0,0.9597,0.05257,0.0209
348.0,0.95932,0.05318,0.0209
352.0,0.96008,0.05234,0.02144
356.0,0.96085,0.0531,0.02136
360.0,0.96169,0.05333,0.02113
364.0,0.96092,0.0531,0.02075
368.0,0.96107,0.05295,0.02052
376.0,0.96069,0.05318,0.0209
380.0,0.96024,0.05379,0.02098
384.0,0.96024,0.05356,0.0209
388.0,0.96046,0.05371,0.02113
392.0,0.961,0.05333,0.02098
396.0,0.96031,0.05348,0.0209
400.0,0.96024,0.05333,0.0209
404.0,0.96008,0.05424,0.0206
408.0,0.96024,0.05333,0.02052
412.0,0.9597,0.05325,0.0209
416.0,0.96092,0.0528,0.02106
420.0,0.96077,0.05363,0.02106
424.0,0.96123,0.05333,0.02083
428.0,0.96092,0.05295,0.02106
432.0,0.96008,0.05363,0.02121
436.0,0.96008,0.05348,0.0209
444.0,0.96085,0.05333,0.0206
448.0,0.96069,0.05341,0.02075
452.0,0.961,0.05333,0.02098
456.0,0.96062,0.05363,0.02098
460.0,0.96016,0.05402,0.02106
464.0,0.95985,0.05333,0.02037
468.0,0.96031,0.05341,0.02037
472.0,0.96031,0.05287,0.0209
476.0,0.96107,0.05272,0.02052
480.0,0.96024,0.05402,0.02121
484.0,0.96085,0.05325,0.02052
488.0,0.96062,0.05333,0.02045
492.0,0.95985,0.05402,0.02113
496.0,0.96031,0.05386,0.0206
504.0,0.96138,0.05318,0.02045
508.0,0.96039,0.05356,0.02045
