TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
1076584.0,0.96109,0.0533,0.02076
1077508.0,0.96086,0.05345,0.02064
1078432.0,0.96087,0.05347,0.02075
1079356.0,0.96106,0.05332,0.02078
1080280.0,0.9611,0.05329,0.0209
1081204.0,0.96099,0.05333,0.02088
1082128.0,0.96103,0.05328,0.02099
1083052.0,0.96094,0.05335,0.02087
1083976.0,0.96102,0.05326,0.02086
1084900.0,0.961,0.0532,0.02084
1085824.0,0.961,0.05329,0.02072
1086748.0,0.96101,0.0533,0.02081
1087672.0,0.96098,0.05336,0.0208
1088596.0,0.96094,0.05345,0.02084
1089520.0,0.9609,0.05353,0.0207
1090444.0,0.96091,0.05348,0.02081
1091368.0,0.96093,0.05347,0.02078
1092292.0,0.96097,0.05337,0.02087
1093216.0,0.9609,0.05357,0.02079
1094140.0,0.96109,0.05332,0.02089
1095064.0,0.96091,0.05343,0.02089
1095988.0,0.96101,0.0533,0.02109
1096912.0,0.96102,0.05339,0.0208
1097836.0,0.961,0.0534,0.02087
1098760.0,0.96112,0.05324,0.02099
1099684.0,0.96112,0.05325,0.02084
1100608.0,0.96121,0.05318,0.02097
1101532.0,0.96102,0.05324,0.02072
1102456.0,0.96107,0.05326,0.0208
1103380.0,0.96108,0.05326,0.02089
1104304.0,0.96111,0.05328,0.02094
1105228.0,0.96104,0.05339,0.02085
1106152.0,0.96094,0.05343,0.02067
1107076.0,0.9612,0.05321,0.02092
1108000.0,0.96102,0.05336,0.02084
1108924.0,0.96101,0.0534,0.0209
1109848.0,0.96115,0.0531,0.02084
1110772.0,0.96104,0.05335,0.0208
1111696.0,0.96092,0.05353,0.02075
1112620.0,0.96101,0.05336,0.02084
1113544.0,0.96088,0.05352,0.0207
1114468.0,0.96103,0.05338,0.02069
1115392.0,0.96097,0.05343,0.02069
1116316.0,0.96094,0.05355,0.02074
1117240.0,0.96104,0.05335,0.02082
1118164.0,0.96108,0.05337,0.02088
1119088.0,0.96094,0.05363,0.02083
1120012.0,0.96104,0.05349,0.02085
1120940.0,0.96101,0.05345,0.02075
1121864.0,0.96103,0.05347,0.02085
1122788.0,0.9609,0.05371,0.02082
1123712.0,0.96089,0.0536,0.02091
1124636.0,0.96089,0.05361,0.02082
1125560.0,0.96104,0.05349,0.02089
1126484.0,0.96101,0.05346,0.02073
1127408.0,0.96109,0.05348,0.02085
1128332.0,0.96097,0.05361,0.02071
1129256.0,0.96091,0.05356,0.02086
1130180.0,0.9608,0.05362,0.02079
1131104.0,0.96089,0.05347,0.02081
1132028.0,0.96087,0.05361,0.02074
1132952.0,0.96096,0.05356,0.02088
1133876.0,0.96082,0.05366,0.02064
1134800.0,0.96082,0.05368,0.0207
1135724.0,0.96092,0.05352,0.02067
1136648.0,0.96091,0.05365,0.02052
1137572.0,0.96079,0.05357,0.02055
1138496.0,0.96086,0.05357,0.02055
1139420.0,0.96089,0.05343,0.02056
1140344.0,0.96089,0.05344,0.02066
1141268.0,0.96076,0.05363,0.02065
1142192.0,0.96094,0.0535,0.0207
1143116.0,0.96088,0.05348,0.0207
1144040.0,0.961,0.05345,0.02072
1144964.0,0.96097,0.05344,0.02071
1145888.0,0.96091,0.05347,0.02067
1146812.0,0.9608,0.05375,0.02044
1147736.0,0.9609,0.05364,0.02065
1148660.0,0.96083,0.0536,0.02063
1149584.0,0.96099,0.05356,0.02076
1150508.0,0.9609,0.05367,0.02069
1151432.0,0.96089,0.05371,0.0206
1152356.0,0.96091,0.05358,0.02091
1153280.0,0.96091,0.05363,0.02095
1154204.0,0.9608,0.05367,0.02088
1155132.0,0.96092,0.05346,0.02082
1156056.0,0.9608,0.05359,0.02078
1156980.0,0.96097,0.05351,0.02072
1157904.0,0.96092,0.05352,0.02066
1158828.0,0.96091,0.05359,0.02074
1159752.0,0.96101,0.05345,0.02072
1160676.0,0.96072,0.05365,0.02062
1161600.0,0.96087,0.05345,0.02068
1162524.0,0.96082,0.05348,0.02054
1163448.0,0.96085,0.05359,0.02047
1164372.0,0.96078,0.05374,0.0205
1165296.0,0.96083,0.05354,0.02048
1166220.0,0.96078,0.05359,0.02052
1167144.0,0.96104,0.05345,0.02056
1168068.0,0.96102,0.0534,0.02072
