TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
194940.0,0.96095,0.05333,0.02095
195344.0,0.96084,0.05335,0.02085
195748.0,0.96063,0.05371,0.02092
196152.0,0.96075,0.05365,0.02088
196556.0,0.96067,0.05356,0.02079
196960.0,0.96076,0.05353,0.02084
197364.0,0.96061,0.05365,0.02072
197768.0,0.96068,0.05361,0.02061
198172.0,0.96101,0.05327,0.02081
198576.0,0.96081,0.05348,0.02075
198980.0,0.96089,0.05331,0.02079
199384.0,0.96085,0.05346,0.02075
199788.0,0.96081,0.05362,0.02074
200192.0,0.96074,0.05365,0.0206
200596.0,0.96074,0.05348,0.02077
201004.0,0.96073,0.05353,0.02066
201408.0,0.96084,0.05354,0.02071
201812.0,0.96092,0.05338,0.02075
202216.0,0.96091,0.05335,0.02079
202624.0,0.96095,0.05338,0.02088
203028.0,0.96069,0.05361,0.02081
203432.0,0.96079,0.05343,0.0209
203836.0,0.96083,0.05328,0.02084
204240.0,0.96092,0.05327,0.02094
204644.0,0.96091,0.05334,0.02097
205048.0,0.96091,0.05336,0.02109
205452.0,0.96103,0.05327,0.02101
205856.0,0.96093,0.0532,0.02116
206260.0,0.96089,0.05326,0.02109
206664.0,0.96077,0.05356,0.02089
207068.0,0.96081,0.05353,0.02093
207472.0,0.96083,0.05343,0.02099
207876.0,0.9608,0.05345,0.02086
208280.0,0.96087,0.05342,0.02077
208684.0,0.96079,0.05351,0.02084
209088.0,0.9609,0.05332,0.02087
209492.0,0.96093,0.05327,0.02105
209896.0,0.96087,0.05335,0.02094
210300.0,0.96089,0.05348,0.02098
210704.0,0.96077,0.05355,0.02099
211108.0,0.96068,0.05361,0.02088
211512.0,0.96072,0.05348,0.02076
211916.0,0.96088,0.05334,0.02088
212320.0,0.96089,0.0533,0.02105
212724.0,0.96095,0.05331,0.02087
213128.0,0.96095,0.05334,0.02087
213532.0,0.96096,0.05323,0.02074
213936.0,0.96101,0.05331,0.02071
214340.0,0.96097,0.05324,0.02082
214744.0,0.96091,0.05341,0.02108
215148.0,0.96099,0.0533,0.02084
215552.0,0.96093,0.05331,0.02081
215956.0,0.9609,0.05339,0.02079
216360.0,0.9607,0.05351,0.0206
216764.0,0.9609,0.0535,0.02067
217168.0,0.96079,0.05341,0.02059
217572.0,0.96081,0.05345,0.02057
217976.0,0.96092,0.05334,0.02067
218380.0,0.96092,0.05335,0.02077
218784.0,0.96077,0.05344,0.02072
219188.0,0.96071,0.05334,0.0206
219592.0,0.96075,0.05345,0.02073
219996.0,0.96106,0.05322,0.0208
220400.0,0.96105,0.05323,0.02089
220804.0,0.96096,0.0532,0.0209
221208.0,0.96097,0.05333,0.02092
221612.0,0.96098,0.05322,0.02088
222016.0,0.96087,0.05323,0.02089
222420.0,0.96104,0.05322,0.02084
222824.0,0.96086,0.05342,0.02066
223228.0,0.96076,0.05337,0.02072
223632.0,0.96089,0.05336,0.02079
224036.0,0.96076,0.05341,0.02068
224440.0,0.96112,0.05316,0.02076
224844.0,0.96084,0.05338,0.0208
225248.0,0.96089,0.05331,0.02056
225652.0,0.96093,0.05322,0.02064
226056.0,0.96094,0.05334,0.0208
226460.0,0.96099,0.05326,0.0209
226864.0,0.96075,0.05357,0.02085
227268.0,0.96091,0.0534,0.02068
227672.0,0.96085,0.05362,0.02071
228076.0,0.96091,0.05345,0.02072
228480.0,0.96085,0.05353,0.0207
228884.0,0.96083,0.05344,0.02078
229288.0,0.96106,0.05322,0.02107
229692.0,0.96091,0.0534,0.02096
230096.0,0.9609,0.05335,0.02116
230500.0,0.96101,0.0533,0.02118
230904.0,0.96101,0.05329,0.02112
231308.0,0.9609,0.0533,0.0211
231712.0,0.96082,0.05354,0.021
232116.0,0.96081,0.05349,0.02087
232520.0,0.96105,0.0533,0.02082
232924.0,0.96112,0.05316,0.02076
233328.0,0.96087,0.05358,0.02061
233732.0,0.96089,0.05343,0.02046
234136.0,0.96081,0.05359,0.02053
234540.0,0.96093,0.05327,0.0208
234944.0,0.96097,0.05343,0.02087
