TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
729848.0,0.96082,0.05341,0.02057
730612.0,0.96075,0.05348,0.0206
731376.0,0.96076,0.05354,0.02051
732140.0,0.96078,0.05362,0.02064
732904.0,0.96066,0.05369,0.0204
733668.0,0.96076,0.05374,0.02037
734432.0,0.96089,0.05352,0.02048
735196.0,0.96091,0.05345,0.0205
735960.0,0.96094,0.05347,0.02063
736724.0,0.96079,0.05358,0.02051
737488.0,0.9608,0.0536,0.02065
738252.0,0.96063,0.05373,0.02056
739016.0,0.96082,0.05346,0.02076
739780.0,0.96093,0.05347,0.02068
740544.0,0.96079,0.05354,0.02065
741308.0,0.96084,0.05354,0.02056
742072.0,0.961,0.05336,0.0207
742836.0,0.96099,0.05338,0.02061
743600.0,0.96078,0.05359,0.02051
744364.0,0.96082,0.05355,0.02059
745128.0,0.96087,0.05349,0.02077
745892.0,0.96088,0.05347,0.02077
746656.0,0.96067,0.05375,0.02059
747420.0,0.96079,0.05368,0.02051
748184.0,0.96081,0.05371,0.02054
748948.0,0.96089,0.05355,0.02075
749712.0,0.96095,0.05349,0.02071
750476.0,0.96079,0.05357,0.02065
751244.0,0.9609,0.05355,0.02062
752008.0,0.96087,0.05355,0.02072
752772.0,0.96102,0.05345,0.02079
753536.0,0.96099,0.05344,0.02085
754300.0,0.96078,0.05364,0.02075
755064.0,0.9608,0.05362,0.02069
755828.0,0.96073,0.05378,0.0206
756592.0,0.96088,0.05355,0.02089
757356.0,0.96099,0.05345,0.02072
758120.0,0.96086,0.05345,0.02071
758884.0,0.96091,0.05343,0.02074
759648.0,0.96089,0.05342,0.02057
760412.0,0.96087,0.05355,0.0205
761176.0,0.96078,0.05364,0.02053
761940.0,0.96084,0.05363,0.02067
762704.0,0.96096,0.0534,0.0207
763468.0,0.96097,0.05339,0.0206
764232.0,0.96096,0.05325,0.0208
764996.0,0.9609,0.05345,0.02078
765760.0,0.96077,0.05347,0.0206
766524.0,0.96094,0.0533,0.02067
767288.0,0.96093,0.05333,0.02077
768052.0,0.9609,0.05343,0.02082
768816.0,0.96092,0.0534,0.02082
769580.0,0.96089,0.05339,0.02072
770344.0,0.96092,0.05338,0.02067
771108.0,0.96095,0.05337,0.02076
771872.0,0.96098,0.0533,0.02088
772636.0,0.96082,0.05355,0.02052
773400.0,0.96079,0.05358,0.02053
774164.0,0.9608,0.0536,0.02058
774928.0,0.96092,0.05341,0.02074
775692.0,0.96087,0.05347,0.02076
776456.0,0.96081,0.05344,0.02074
777220.0,0.96096,0.05339,0.02071
777984.0,0.96089,0.05327,0.02083
778748.0,0.96077,0.05355,0.02066
779512.0,0.96095,0.05349,0.02072
780276.0,0.96088,0.05346,0.02083
781040.0,0.96076,0.05359,0.02057
781804.0,0.96068,0.05358,0.02053
782568.0,0.96075,0.05361,0.02064
783332.0,0.96071,0.05359,0.02073
784096.0,0.96079,0.05354,0.02055
784860.0,0.96094,0.05348,0.02069
785624.0,0.96086,0.05355,0.02065
786388.0,0.96089,0.05349,0.02078
787152.0,0.96084,0.05348,0.02056
787916.0,0.96084,0.0535,0.0205
788680.0,0.96089,0.05348,0.02057
789444.0,0.96089,0.05347,0.02054
790208.0,0.96083,0.05357,0.02059
790972.0,0.96073,0.0535,0.02074
791736.0,0.96083,0.05357,0.02064
792500.0,0.96072,0.0536,0.02064
793264.0,0.96055,0.0537,0.02057
794028.0,0.96067,0.05355,0.02065
794792.0,0.96071,0.0535,0.02078
795556.0,0.96082,0.05339,0.02078
796320.0,0.96083,0.05347,0.02083
797084.0,0.96083,0.05351,0.02081
797848.0,0.96078,0.05347,0.02078
798612.0,0.96087,0.05356,0.02074
799376.0,0.96091,0.05347,0.02076
800140.0,0.96077,0.0535,0.02078
800904.0,0.96077,0.05354,0.0208
801668.0,0.96069,0.05351,0.02074
802432.0,0.96067,0.0536,0.02074
803196.0,0.96067,0.05375,0.0206
803960.0,0.96061,0.05375,0.02071
804724.0,0.9606,0.05378,0.02061
805488.0,0.96076,0.05353,0.02071
