TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
122376.0,0.96079,0.0531,0.02087
122700.0,0.9609,0.05319,0.02088
123024.0,0.96087,0.05324,0.02077
123348.0,0.96086,0.05322,0.02073
123672.0,0.96083,0.05327,0.02089
123996.0,0.96059,0.05338,0.02082
124320.0,0.96066,0.05339,0.02081
124644.0,0.96075,0.05321,0.021
124968.0,0.96081,0.05329,0.02091
125292.0,0.96071,0.05338,0.02071
125616.0,0.96075,0.05328,0.02072
125940.0,0.96071,0.05335,0.02087
126264.0,0.96071,0.05319,0.02096
126588.0,0.96072,0.05336,0.02093
126912.0,0.96076,0.05341,0.02077
127236.0,0.96065,0.05345,0.02074
127560.0,0.96073,0.05339,0.02095
127884.0,0.96106,0.053,0.02097
128208.0,0.96069,0.05344,0.02067
128532.0,0.96076,0.05341,0.02064
128856.0,0.96063,0.05348,0.02072
129180.0,0.9608,0.05325,0.02073
129504.0,0.96095,0.05316,0.02082
129828.0,0.96078,0.05338,0.0208
130152.0,0.96078,0.05326,0.02069
130476.0,0.96065,0.05338,0.02071
130800.0,0.96066,0.05327,0.02069
131124.0,0.96067,0.05345,0.02063
131448.0,0.96078,0.05334,0.02064
131772.0,0.96083,0.05322,0.02087
132096.0,0.96078,0.05334,0.02095
132420.0,0.96086,0.05313,0.02094
132744.0,0.96076,0.05322,0.02096
133068.0,0.96071,0.05331,0.02065
133392.0,0.96053,0.05353,0.02073
133716.0,0.96064,0.05329,0.02086
134040.0,0.96072,0.05324,0.02092
134364.0,0.96061,0.0533,0.02087
134688.0,0.96068,0.05339,0.02076
135012.0,0.96064,0.05333,0.02081
135336.0,0.96074,0.0532,0.02083
135660.0,0.96073,0.05329,0.02092
135984.0,0.96089,0.05318,0.02095
136308.0,0.96087,0.05331,0.02082
136632.0,0.96074,0.05324,0.02072
136956.0,0.96068,0.05324,0.02068
137280.0,0.96075,0.05331,0.02072
137604.0,0.96069,0.05329,0.02076
137928.0,0.96087,0.05304,0.02082
138252.0,0.96081,0.05312,0.02093
138576.0,0.96068,0.05334,0.02056
138900.0,0.96077,0.05335,0.02056
139224.0,0.9607,0.05337,0.02059
139548.0,0.96074,0.05334,0.02068
139872.0,0.96076,0.05332,0.02052
140196.0,0.96084,0.05317,0.02075
140520.0,0.96085,0.05316,0.02086
140844.0,0.9609,0.05309,0.02092
141168.0,0.96079,0.05321,0.02079
141492.0,0.96073,0.05335,0.0207
141816.0,0.9607,0.05335,0.02052
142140.0,0.96067,0.05335,0.0207
142464.0,0.96084,0.05312,0.02065
142788.0,0.96086,0.05321,0.02086
143112.0,0.96104,0.053,0.0209
143436.0,0.96088,0.0532,0.02081
143760.0,0.96103,0.05309,0.02091
144084.0,0.96085,0.05324,0.02081
144408.0,0.96064,0.05337,0.0208
144732.0,0.9609,0.05302,0.02081
145056.0,0.96088,0.05326,0.02092
145380.0,0.96088,0.05312,0.02091
145704.0,0.96078,0.05333,0.02087
146028.0,0.9609,0.05321,0.02083
146352.0,0.96073,0.05321,0.02076
146676.0,0.96082,0.05333,0.02098
147000.0,0.96099,0.05309,0.02107
147324.0,0.96088,0.05327,0.02098
147648.0,0.96069,0.05341,0.02067
147972.0,0.96056,0.05344,0.02069
148296.0,0.96075,0.0534,0.02082
148620.0,0.96079,0.05335,0.02098
148944.0,0.96098,0.05327,0.02095
149268.0,0.9608,0.05323,0.02103
149592.0,0.96087,0.05327,0.0211
149916.0,0.9608,0.05338,0.02098
150240.0,0.96092,0.05328,0.02098
150564.0,0.96103,0.05314,0.02106
150888.0,0.96083,0.05328,0.02095
151212.0,0.96068,0.05349,0.02075
151536.0,0.96091,0.05318,0.02102
151860.0,0.96079,0.0533,0.02086
152184.0,0.96082,0.0534,0.02079
152508.0,0.96087,0.05323,0.02068
152832.0,0.9609,0.0533,0.02095
153156.0,0.96088,0.05325,0.02089
153480.0,0.96085,0.05318,0.02085
153804.0,0.96092,0.05322,0.02078
154128.0,0.96094,0.05335,0.02083
154452.0,0.96075,0.05349,0.0208
