TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
237528.0,0.96092,0.05343,0.02068
237976.0,0.96085,0.05345,0.02079
238420.0,0.96077,0.05349,0.02071
238864.0,0.96089,0.05345,0.02069
239308.0,0.96105,0.05336,0.02078
239752.0,0.96085,0.05347,0.0208
240196.0,0.96102,0.05337,0.02086
240640.0,0.96098,0.0534,0.02079
241084.0,0.961,0.0534,0.02071
241528.0,0.96104,0.05324,0.02076
241972.0,0.96093,0.05349,0.02081
242416.0,0.96099,0.05335,0.02096
242860.0,0.96095,0.05344,0.02085
243304.0,0.96083,0.05353,0.02076
243748.0,0.9609,0.05357,0.02068
244192.0,0.96104,0.05333,0.02091
244636.0,0.96099,0.05359,0.02073
245080.0,0.96088,0.05344,0.02083
245524.0,0.96083,0.05362,0.02081
245968.0,0.96109,0.05334,0.02093
246412.0,0.96111,0.05333,0.02092
246856.0,0.96086,0.05357,0.02081
247300.0,0.96089,0.05356,0.0208
247744.0,0.96087,0.05347,0.02072
248188.0,0.96098,0.05353,0.02078
248632.0,0.96094,0.05342,0.02071
249076.0,0.96084,0.05347,0.02061
249520.0,0.96097,0.05348,0.02077
249964.0,0.96097,0.05345,0.02072
250408.0,0.96088,0.05354,0.0208
250852.0,0.96077,0.05358,0.02075
251296.0,0.96079,0.05359,0.02066
251740.0,0.96089,0.05352,0.02099
252184.0,0.961,0.05353,0.02091
252628.0,0.96087,0.0536,0.02092
253072.0,0.96083,0.05353,0.02092
253516.0,0.9611,0.05338,0.02102
253960.0,0.96101,0.05333,0.02102
254404.0,0.96082,0.05347,0.02075
254848.0,0.96105,0.05329,0.02097
255292.0,0.96099,0.05331,0.021
255736.0,0.96089,0.05348,0.02083
256180.0,0.96098,0.05328,0.02098
256624.0,0.96106,0.05337,0.02084
257068.0,0.96082,0.05361,0.02082
257512.0,0.96087,0.05346,0.02076
257956.0,0.96081,0.05358,0.02071
258400.0,0.96086,0.05342,0.02073
258844.0,0.96074,0.05362,0.02066
259288.0,0.96095,0.05339,0.02092
259732.0,0.96087,0.05329,0.02086
260176.0,0.96095,0.05336,0.02087
260620.0,0.961,0.05339,0.02076
261064.0,0.96079,0.05359,0.02063
261508.0,0.96093,0.05343,0.02076
261952.0,0.96114,0.05336,0.02095
262396.0,0.9607,0.05364,0.02078
262840.0,0.96076,0.05361,0.02053
263284.0,0.96087,0.05361,0.02062
263728.0,0.96073,0.05368,0.02062
264172.0,0.96089,0.05352,0.02055
264616.0,0.96087,0.05348,0.02065
265060.0,0.96083,0.05345,0.02086
265504.0,0.96081,0.05348,0.0208
265948.0,0.96082,0.05342,0.02087
266392.0,0.9608,0.05362,0.02057
266836.0,0.96079,0.05355,0.02073
267280.0,0.96081,0.05348,0.02087
267724.0,0.96097,0.05348,0.02095
268168.0,0.96072,0.05364,0.02062
268612.0,0.96065,0.05364,0.02085
269056.0,0.96088,0.05346,0.02086
269500.0,0.96084,0.05357,0.0208
269944.0,0.96071,0.05359,0.02064
270388.0,0.96084,0.05346,0.02068
270832.0,0.96076,0.0537,0.02052
271276.0,0.96079,0.05349,0.02067
271720.0,0.9607,0.05356,0.02058
272164.0,0.96075,0.05363,0.02055
272608.0,0.96081,0.05346,0.02057
273052.0,0.96082,0.05352,0.02071
273496.0,0.96092,0.0533,0.02059
273940.0,0.96097,0.05347,0.02074
274384.0,0.96092,0.05347,0.02089
274828.0,0.9609,0.0535,0.02072
275272.0,0.96078,0.05367,0.02058
275716.0,0.96086,0.05363,0.02084
276160.0,0.96068,0.05368,0.02082
276604.0,0.96079,0.05357,0.02078
277048.0,0.96066,0.05374,0.02061
277492.0,0.96072,0.05366,0.02052
277936.0,0.96076,0.05364,0.02047
278380.0,0.96085,0.05369,0.02041
278824.0,0.96078,0.05358,0.02062
279268.0,0.96081,0.05352,0.02056
279712.0,0.96086,0.05356,0.02063
280156.0,0.96082,0.05358,0.02063
280600.0,0.96088,0.05354,0.02079
281044.0,0.96099,0.05348,0.02079
281932.0,0.96094,0.05356,0.02092
