TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
1173772.0,0.96095,0.05366,0.02057
1174736.0,0.96096,0.05353,0.02067
1175700.0,0.96089,0.05367,0.02061
1176664.0,0.96095,0.05357,0.02059
1177628.0,0.96098,0.05354,0.02072
1178592.0,0.96082,0.05362,0.02074
1179556.0,0.9609,0.05355,0.02065
1180520.0,0.96092,0.0535,0.02072
1181484.0,0.96088,0.05347,0.02076
1182448.0,0.96091,0.05351,0.02079
1183412.0,0.96101,0.05342,0.02081
1184376.0,0.96093,0.05332,0.0208
1185340.0,0.96087,0.05349,0.02081
1186304.0,0.96089,0.05345,0.02085
1187268.0,0.96084,0.05357,0.02076
1188232.0,0.96091,0.05356,0.02068
1189196.0,0.96098,0.05345,0.02066
1190160.0,0.96094,0.05354,0.02057
1191124.0,0.96083,0.0536,0.02057
1192088.0,0.96087,0.05357,0.02059
1193052.0,0.96095,0.05352,0.02068
1194016.0,0.9611,0.0534,0.02071
1194980.0,0.961,0.05355,0.0207
1195944.0,0.96099,0.05357,0.02062
1196908.0,0.9611,0.05334,0.02071
1197872.0,0.96092,0.05358,0.02068
1198836.0,0.9609,0.05362,0.02052
1199800.0,0.96094,0.05354,0.02072
1200764.0,0.96093,0.05344,0.02074
1201728.0,0.96097,0.05348,0.0207
1202692.0,0.96087,0.05364,0.0206
1203656.0,0.96093,0.05346,0.02055
1204620.0,0.9608,0.05346,0.02051
1205584.0,0.96108,0.05334,0.02072
1206548.0,0.96091,0.05364,0.0206
1207512.0,0.96088,0.05359,0.02046
1208476.0,0.96082,0.05368,0.02071
1209440.0,0.96092,0.05355,0.02068
1210404.0,0.96093,0.05364,0.02067
1211368.0,0.96104,0.05352,0.02073
1212332.0,0.96106,0.0535,0.02077
1213296.0,0.96111,0.05353,0.02082
1214260.0,0.96093,0.05358,0.02066
1215224.0,0.9609,0.05343,0.02066
1216188.0,0.96083,0.05347,0.02042
1217152.0,0.96071,0.05372,0.02042
1218116.0,0.9608,0.05361,0.02059
1219080.0,0.96087,0.05354,0.02061
1220044.0,0.96095,0.05348,0.02064
1221008.0,0.96084,0.0535,0.02056
1221972.0,0.9608,0.0535,0.02053
1222936.0,0.96089,0.05347,0.02065
1223900.0,0.96091,0.05357,0.02059
1224864.0,0.96094,0.05354,0.02071
1225828.0,0.9609,0.05363,0.02062
1226792.0,0.96103,0.05342,0.02079
1227756.0,0.9609,0.0536,0.02078
1228720.0,0.9609,0.05353,0.0208
1229688.0,0.96095,0.05346,0.02078
1230652.0,0.96087,0.05358,0.02071
1231616.0,0.96093,0.05358,0.02066
1232580.0,0.96084,0.05356,0.02059
1233544.0,0.96079,0.0536,0.02065
1234508.0,0.96096,0.05353,0.02084
1235472.0,0.96092,0.05349,0.02094
1236436.0,0.96098,0.05355,0.0209
1237400.0,0.96078,0.05363,0.02074
1238364.0,0.96096,0.05343,0.02093
1239328.0,0.96094,0.05349,0.02085
1240292.0,0.96094,0.05354,0.02096
1241256.0,0.96097,0.05358,0.02095
1242220.0,0.96103,0.05338,0.02097
1243184.0,0.96079,0.05363,0.02067
1244148.0,0.9608,0.05365,0.02069
1245112.0,0.96094,0.05351,0.02099
1246076.0,0.96086,0.05347,0.02114
1248004.0,0.96079,0.05357,0.02074
1248968.0,0.96077,0.05359,0.02079
1249932.0,0.96095,0.05346,0.02097
1250896.0,0.96087,0.05354,0.02081
1251860.0,0.96085,0.05351,0.02081
1252824.0,0.96087,0.05349,0.02066
1253788.0,0.96088,0.0535,0.02064
1254752.0,0.96092,0.05355,0.02071
1255716.0,0.96082,0.05352,0.0207
1256680.0,0.96072,0.0537,0.02061
1257644.0,0.96084,0.05352,0.02083
1258608.0,0.96075,0.05363,0.02081
1259572.0,0.9608,0.05363,0.02072
1260536.0,0.96083,0.05357,0.02058
1261500.0,0.96083,0.05356,0.02056
1262464.0,0.96078,0.05369,0.02059
1263428.0,0.96091,0.05353,0.02053
1264392.0,0.96076,0.05366,0.02054
1265356.0,0.96085,0.05351,0.02064
1266320.0,0.96092,0.05348,0.02076
1267284.0,0.96095,0.05353,0.02074
1268248.0,0.96095,0.0536,0.02057
1269212.0,0.96083,0.05354,0.02072
1270176.0,0.96087,0.0535,0.02055
