TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
5476.0,0.9603,0.05365,0.0208
5560.0,0.96048,0.05355,0.02077
5644.0,0.96044,0.05353,0.02076
5728.0,0.96068,0.05343,0.02072
5812.0,0.96039,0.05363,0.02082
5896.0,0.96037,0.05363,0.02076
5980.0,0.96066,0.05341,0.02081
6064.0,0.96045,0.05355,0.02089
6148.0,0.96022,0.05371,0.02076
6232.0,0.96041,0.05386,0.02072
6316.0,0.96031,0.05352,0.02092
6400.0,0.96055,0.05345,0.02081
6484.0,0.9607,0.05336,0.02078
6568.0,0.96037,0.05357,0.02085
6652.0,0.96057,0.05348,0.02091
6736.0,0.96044,0.05357,0.02111
6820.0,0.96029,0.05375,0.02116
6904.0,0.9605,0.05354,0.02129
6988.0,0.96046,0.05357,0.02136
7072.0,0.96043,0.05335,0.02123
7156.0,0.96061,0.05343,0.02121
7240.0,0.9607,0.05333,0.02114
7324.0,0.96075,0.05331,0.02098
7408.0,0.96054,0.05334,0.02097
7492.0,0.96089,0.05313,0.02096
7576.0,0.96078,0.0532,0.02106
7660.0,0.96089,0.05304,0.0211
7744.0,0.96095,0.05331,0.02115
7828.0,0.96062,0.05313,0.0212
7912.0,0.96088,0.053,0.0211
7996.0,0.96097,0.05312,0.02108
8080.0,0.96088,0.05324,0.02112
8164.0,0.96064,0.05322,0.0212
8248.0,0.9604,0.05353,0.0209
8332.0,0.9607,0.05337,0.02088
8416.0,0.96037,0.0535,0.02094
8500.0,0.9605,0.0534,0.02098
8584.0,0.96042,0.05373,0.02092
8668.0,0.96031,0.05365,0.02103
8752.0,0.96077,0.0534,0.02091
8836.0,0.96062,0.05348,0.02092
8920.0,0.96064,0.05318,0.02102
9004.0,0.9606,0.05334,0.02104
9088.0,0.96074,0.05322,0.02105
9172.0,0.9608,0.05325,0.02102
9256.0,0.96037,0.05361,0.02094
9340.0,0.96064,0.05327,0.02084
9424.0,0.96042,0.05345,0.02104
9508.0,0.96057,0.05339,0.02104
9592.0,0.96057,0.05344,0.02116
9676.0,0.9609,0.05331,0.02109
9760.0,0.96087,0.05321,0.02111
9844.0,0.96056,0.05333,0.02116
9928.0,0.96044,0.05378,0.02104
10012.0,0.96053,0.05325,0.02096
10096.0,0.96055,0.05341,0.021
10180.0,0.96056,0.05354,0.02108
10264.0,0.96036,0.05361,0.02114
10348.0,0.96044,0.05336,0.0209
10432.0,0.96045,0.05361,0.02102
10516.0,0.96038,0.05366,0.02108
10600.0,0.96027,0.0537,0.02125
10684.0,0.96028,0.05339,0.0209
10768.0,0.96046,0.05361,0.02086
10852.0,0.96038,0.05367,0.02076
10936.0,0.96045,0.05364,0.02088
11020.0,0.96061,0.05344,0.02108
11104.0,0.96057,0.05335,0.02088
11188.0,0.9607,0.05361,0.02106
11272.0,0.96074,0.05345,0.021
11356.0,0.96077,0.05327,0.02085
11440.0,0.96081,0.05336,0.02118
11524.0,0.96069,0.05333,0.02117
11608.0,0.96082,0.05341,0.02095
11692.0,0.96072,0.05324,0.02094
11776.0,0.96055,0.0535,0.02098
11860.0,0.96074,0.05345,0.02091
11944.0,0.96062,0.05325,0.0211
12028.0,0.96078,0.0536,0.02096
12112.0,0.96065,0.05324,0.02101
12196.0,0.96068,0.05301,0.0207
12280.0,0.96041,0.05325,0.02088
12364.0,0.96072,0.05347,0.02085
12448.0,0.9604,0.05354,0.02066
12532.0,0.96037,0.05343,0.02068
12616.0,0.9606,0.05323,0.0209
12700.0,0.96053,0.05346,0.02083
12784.0,0.96042,0.05376,0.02088
12868.0,0.96049,0.05345,0.02081
12952.0,0.9605,0.05316,0.02075
13036.0,0.96052,0.05352,0.02085
13120.0,0.96058,0.05336,0.02054
13204.0,0.96067,0.05366,0.0196
13288.0,0.9606,0.05297,0.02221
13372.0,0.9608,0.05301,0.02087
13456.0,0.96047,0.05325,0.02069
13540.0,0.96026,0.0535,0.02062
13624.0,0.96066,0.05316,0.02078
13708.0,0.96076,0.05302,0.02085
13792.0,0.96042,0.0533,0.0209
