TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
335876.0,-0.04256,1.05806,0.00612
336400.0,-0.04251,1.05798,0.00625
336924.0,-0.04246,1.05802,0.00633
337448.0,-0.04258,1.05811,0.0062
337972.0,-0.04236,1.0579,0.00631
338496.0,-0.04249,1.05796,0.0062
339020.0,-0.04247,1.05801,0.00617
339544.0,-0.04232,1.05796,0.00636
340068.0,-0.04232,1.0578,0.00643
340592.0,-0.04235,1.05797,0.00642
341116.0,-0.04232,1.05793,0.00648
341640.0,-0.04228,1.05794,0.00646
342164.0,-0.04232,1.05788,0.00635
342688.0,-0.04232,1.05788,0.00639
343212.0,-0.04231,1.05777,0.00648
343736.0,-0.04231,1.05794,0.00616
344260.0,-0.04235,1.05796,0.00608
344784.0,-0.04229,1.05781,0.00647
345308.0,-0.04228,1.0577,0.00641
345832.0,-0.04226,1.05771,0.00647
346356.0,-0.04234,1.05779,0.00647
346880.0,-0.04236,1.05787,0.00638
347404.0,-0.04242,1.05793,0.00629
347928.0,-0.04223,1.05784,0.00645
348452.0,-0.04241,1.05804,0.00646
348976.0,-0.04244,1.05794,0.00635
349500.0,-0.04228,1.0578,0.00652
350024.0,-0.04232,1.05789,0.00637
350548.0,-0.04218,1.05787,0.0064
351072.0,-0.0424,1.0581,0.0063
351596.0,-0.0424,1.05814,0.00641
352120.0,-0.04225,1.05788,0.00647
352644.0,-0.0423,1.05791,0.00654
353168.0,-0.04232,1.05792,0.00654
353692.0,-0.04225,1.05774,0.00644
354216.0,-0.04232,1.05792,0.00632
354740.0,-0.04263,1.0581,0.00622
355264.0,-0.04252,1.05804,0.00629
355788.0,-0.04243,1.05786,0.00643
356312.0,-0.0423,1.05777,0.00642
356836.0,-0.04243,1.05797,0.00633
357360.0,-0.04231,1.05784,0.00646
357884.0,-0.04233,1.05782,0.00648
358408.0,-0.04245,1.0578,0.00648
358932.0,-0.0425,1.0579,0.00623
359456.0,-0.04232,1.05771,0.00653
359980.0,-0.04234,1.05774,0.00636
360504.0,-0.0423,1.05775,0.0062
361028.0,-0.04219,1.05767,0.0065
361552.0,-0.04222,1.05757,0.00644
362076.0,-0.04241,1.05789,0.00627
362600.0,-0.0422,1.05771,0.00641
363124.0,-0.04229,1.05792,0.00633
363648.0,-0.04245,1.05788,0.00628
364172.0,-0.04244,1.05784,0.00628
364696.0,-0.04238,1.05776,0.0065
365220.0,-0.04237,1.05775,0.0065
365744.0,-0.04232,1.05783,0.00649
366268.0,-0.04248,1.05787,0.00636
366792.0,-0.04236,1.05781,0.00643
367316.0,-0.04242,1.05797,0.00643
367840.0,-0.04249,1.05795,0.00639
368364.0,-0.04244,1.05788,0.00647
368888.0,-0.04228,1.0578,0.00645
369412.0,-0.04254,1.05793,0.00631
369936.0,-0.0425,1.058,0.00632
370460.0,-0.04244,1.0579,0.0064
370984.0,-0.04246,1.05792,0.00642
371508.0,-0.0423,1.05777,0.00648
372032.0,-0.04248,1.05801,0.00613
372556.0,-0.04244,1.05794,0.00618
373080.0,-0.04248,1.05785,0.00617
373604.0,-0.04233,1.05792,0.00617
374128.0,-0.04231,1.05784,0.00624
374652.0,-0.0425,1.05796,0.00605
375176.0,-0.04227,1.05782,0.00629
375700.0,-0.04226,1.05775,0.00629
376224.0,-0.04224,1.05777,0.00621
376748.0,-0.04258,1.05806,0.00614
377272.0,-0.04257,1.05814,0.00619
377796.0,-0.0423,1.05787,0.00631
378320.0,-0.04239,1.05794,0.00627
378844.0,-0.04235,1.05789,0.0063
379368.0,-0.0423,1.05792,0.00622
379892.0,-0.04242,1.0579,0.00623
380416.0,-0.04247,1.05806,0.0061
380940.0,-0.04247,1.05795,0.00624
381464.0,-0.0424,1.05773,0.00643
381988.0,-0.04229,1.05788,0.00635
382512.0,-0.04225,1.05794,0.00642
383036.0,-0.04236,1.0578,0.00648
383560.0,-0.04238,1.05799,0.00627
384084.0,-0.04234,1.05801,0.00621
384608.0,-0.04242,1.05808,0.00622
385132.0,-0.04241,1.05803,0.00614
385656.0,-0.04242,1.058,0.00628
386180.0,-0.04253,1.05812,0.00625
386704.0,-0.04246,1.05807,0.00612
387228.0,-0.04234,1.058,0.00635
387752.0,-0.04249,1.05806,0.00619
