TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
581812.0,-0.04244,1.05772,0.0065
582496.0,-0.04234,1.05767,0.00652
583180.0,-0.04221,1.05773,0.00674
583864.0,-0.04243,1.05774,0.00677
584548.0,-0.04242,1.0578,0.00658
585232.0,-0.04233,1.05779,0.00657
585916.0,-0.0424,1.05785,0.00657
586600.0,-0.0424,1.05783,0.0065
587284.0,-0.04228,1.05775,0.00661
587968.0,-0.04212,1.05753,0.0065
588652.0,-0.04211,1.05745,0.00666
589336.0,-0.04225,1.05757,0.00652
590020.0,-0.04209,1.05738,0.00681
590704.0,-0.04225,1.05751,0.00668
591388.0,-0.04226,1.05752,0.00671
592072.0,-0.04225,1.05768,0.00665
592756.0,-0.04229,1.05769,0.00669
593440.0,-0.04222,1.05763,0.00677
594124.0,-0.04207,1.05748,0.00666
594808.0,-0.04213,1.05752,0.00672
595492.0,-0.04208,1.0575,0.00682
596176.0,-0.04207,1.05742,0.0068
596860.0,-0.04233,1.05765,0.00663
597544.0,-0.04227,1.05775,0.00652
598228.0,-0.04225,1.05778,0.00655
598912.0,-0.04226,1.05766,0.00669
599596.0,-0.04217,1.05758,0.00676
600280.0,-0.04213,1.05754,0.00685
600964.0,-0.04207,1.05752,0.00681
601648.0,-0.04212,1.05755,0.00687
602332.0,-0.0423,1.05753,0.00679
603016.0,-0.04235,1.05765,0.00683
603700.0,-0.04232,1.05762,0.00678
604384.0,-0.0423,1.05769,0.00669
605068.0,-0.04205,1.05745,0.00684
605752.0,-0.04232,1.05755,0.00668
606436.0,-0.04237,1.05775,0.0067
607120.0,-0.04227,1.05759,0.00665
607804.0,-0.04227,1.05756,0.00668
608488.0,-0.04226,1.05769,0.00671
609172.0,-0.04238,1.05769,0.0067
609856.0,-0.04214,1.0576,0.00679
610540.0,-0.04227,1.05764,0.00665
611224.0,-0.04233,1.05774,0.00662
611908.0,-0.04217,1.05748,0.00675
612592.0,-0.04236,1.05763,0.00671
613276.0,-0.04208,1.0575,0.00681
613960.0,-0.04209,1.05741,0.00683
614644.0,-0.04206,1.05746,0.00685
615328.0,-0.04215,1.05746,0.00682
616012.0,-0.04219,1.0575,0.00693
616696.0,-0.0422,1.05752,0.00689
617380.0,-0.04212,1.05748,0.00687
618064.0,-0.04211,1.05752,0.00673
618748.0,-0.04216,1.05764,0.00673
619432.0,-0.04218,1.05764,0.00669
620116.0,-0.04218,1.05774,0.0067
620800.0,-0.04209,1.05749,0.00686
621484.0,-0.04209,1.05748,0.00679
622168.0,-0.0423,1.05768,0.00661
622852.0,-0.04229,1.05766,0.0066
623536.0,-0.0423,1.0577,0.00671
624220.0,-0.04227,1.05766,0.00672
624904.0,-0.04217,1.0575,0.00677
625588.0,-0.04225,1.05762,0.00662
626272.0,-0.04222,1.05763,0.00683
626956.0,-0.04211,1.05753,0.00676
627640.0,-0.04215,1.05754,0.00672
628324.0,-0.04224,1.05772,0.0067
629008.0,-0.04223,1.0577,0.00668
629692.0,-0.04233,1.05771,0.00656
630376.0,-0.04228,1.05763,0.00663
631060.0,-0.04224,1.05778,0.0067
631744.0,-0.0423,1.05779,0.00648
632428.0,-0.04226,1.05776,0.00659
633112.0,-0.04232,1.05779,0.00648
633796.0,-0.04233,1.05779,0.00653
634480.0,-0.04225,1.05768,0.00656
635164.0,-0.04228,1.05777,0.00647
635848.0,-0.04225,1.05773,0.00651
636532.0,-0.04233,1.05773,0.00649
637216.0,-0.04222,1.05771,0.00656
637900.0,-0.04239,1.05782,0.0066
638584.0,-0.04234,1.0578,0.00654
639268.0,-0.04219,1.05767,0.00661
639952.0,-0.04245,1.05787,0.00648
640636.0,-0.04247,1.05782,0.00655
641320.0,-0.04237,1.05775,0.00653
642004.0,-0.04232,1.05781,0.00648
642688.0,-0.04237,1.05788,0.00654
643372.0,-0.04233,1.05776,0.0066
644056.0,-0.04239,1.05774,0.0066
644740.0,-0.04232,1.05772,0.00662
645424.0,-0.04235,1.05782,0.00647
646108.0,-0.04218,1.05762,0.00654
646792.0,-0.04232,1.0577,0.00661
647476.0,-0.04226,1.05753,0.00658
648160.0,-0.04236,1.0577,0.00661
648844.0,-0.04218,1.05758,0.00654
649528.0,-0.04225,1.05768,0.00651
