TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
172.0,-0.04227,1.05679,0.0069
180.0,-0.04265,1.05797,0.00717
188.0,-0.04196,1.05835,0.00687
192.0,-0.04257,1.05751,0.0074
196.0,-0.0425,1.05827,0.00664
200.0,-0.04196,1.05736,0.00641
204.0,-0.04242,1.0569,0.00679
208.0,-0.04166,1.05675,0.00656
212.0,-0.04204,1.05705,0.00656
216.0,-0.04143,1.05682,0.00664
220.0,-0.04227,1.05728,0.00694
224.0,-0.04128,1.05797,0.00671
228.0,-0.04227,1.05782,0.00725
232.0,-0.04234,1.05789,0.00664
236.0,-0.0425,1.05728,0.00648
244.0,-0.04181,1.05659,0.00664
248.0,-0.04219,1.05759,0.00725
252.0,-0.04242,1.0585,0.00702
256.0,-0.04257,1.05782,0.00656
260.0,-0.04196,1.05782,0.00656
264.0,-0.0425,1.05728,0.00717
268.0,-0.04204,1.05782,0.00702
272.0,-0.04234,1.05766,0.00679
276.0,-0.04211,1.05782,0.00687
280.0,-0.04227,1.05789,0.00656
284.0,-0.04265,1.05804,0.00671
288.0,-0.04204,1.05804,0.00671
292.0,-0.04204,1.05789,0.00679
296.0,-0.04234,1.05835,0.00679
300.0,-0.04211,1.05759,0.00641
304.0,-0.04234,1.05743,0.00656
308.0,-0.04257,1.05759,0.00648
312.0,-0.04166,1.05713,0.00603
316.0,-0.04242,1.05751,0.0061
320.0,-0.04166,1.05812,0.0061
328.0,-0.04265,1.05827,0.00687
332.0,-0.04211,1.05713,0.00679
336.0,-0.0425,1.05713,0.00671
340.0,-0.04295,1.05766,0.00641
344.0,-0.0425,1.05858,0.00641
348.0,-0.04189,1.05789,0.00656
352.0,-0.04166,1.05812,0.00626
356.0,-0.04227,1.05797,0.00648
360.0,-0.04242,1.05774,0.00648
364.0,-0.04272,1.05804,0.00648
368.0,-0.04265,1.05812,0.00633
372.0,-0.0425,1.05774,0.00656
376.0,-0.0425,1.05812,0.00679
380.0,-0.04196,1.05759,0.00648
384.0,-0.0425,1.05827,0.00679
388.0,-0.04211,1.05835,0.00694
392.0,-0.04242,1.0582,0.00717
396.0,-0.04219,1.0582,0.00664
404.0,-0.04242,1.0582,0.00648
408.0,-0.04288,1.05835,0.00694
412.0,-0.0425,1.05797,0.00687
416.0,-0.04227,1.05766,0.00694
420.0,-0.04219,1.0569,0.00648
424.0,-0.0425,1.0569,0.00679
428.0,-0.0425,1.05728,0.00679
432.0,-0.04234,1.0582,0.00679
436.0,-0.04204,1.05865,0.00656
440.0,-0.04196,1.05804,0.00664
444.0,-0.04211,1.05789,0.00633
448.0,-0.04227,1.05705,0.00648
452.0,-0.04173,1.05743,0.0071
456.0,-0.04173,1.05705,0.0071
460.0,-0.04181,1.05751,0.00641
464.0,-0.04219,1.05774,0.00641
468.0,-0.04181,1.0585,0.00671
472.0,-0.04211,1.05804,0.00664
476.0,-0.04242,1.05721,0.00633
484.0,-0.04242,1.05705,0.00671
488.0,-0.04227,1.05812,0.00656
492.0,-0.04196,1.05835,0.00626
496.0,-0.04204,1.05827,0.00618
500.0,-0.0428,1.05865,0.00618
504.0,-0.04318,1.05812,0.00648
508.0,-0.04257,1.05835,0.00687
512.0,-0.04242,1.05759,0.00648
516.0,-0.04219,1.05736,0.00641
520.0,-0.04242,1.05759,0.00648
524.0,-0.04234,1.05827,0.00626
528.0,-0.04211,1.05896,0.00648
532.0,-0.04227,1.05873,0.00656
536.0,-0.04204,1.05751,0.00587
540.0,-0.04288,1.05682,0.00626
548.0,-0.0425,1.05713,0.00641
552.0,-0.0425,1.0582,0.00702
556.0,-0.04204,1.05827,0.00664
560.0,-0.04227,1.05766,0.00595
564.0,-0.04234,1.05759,0.00633
568.0,-0.04196,1.05759,0.00618
572.0,-0.04234,1.05797,0.00641
576.0,-0.04219,1.05728,0.00618
580.0,-0.04211,1.05652,0.00603
584.0,-0.0425,1.05759,0.00648
588.0,-0.0425,1.05827,0.00656
592.0,-0.04196,1.05812,0.00641
596.0,-0.0415,1.05766,0.00633
