TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
45124.0,-0.04224,1.05781,0.00655
45328.0,-0.0424,1.05805,0.00653
45532.0,-0.04253,1.0581,0.00637
45736.0,-0.04241,1.05803,0.00644
45944.0,-0.04251,1.05798,0.00664
46148.0,-0.0423,1.05779,0.00652
46352.0,-0.04219,1.05788,0.0066
46556.0,-0.04231,1.05782,0.00655
46760.0,-0.0425,1.05808,0.00666
46964.0,-0.04221,1.05777,0.00647
47172.0,-0.04245,1.05798,0.00652
47376.0,-0.04233,1.05808,0.00645
47580.0,-0.0423,1.05782,0.00649
47784.0,-0.04221,1.05759,0.00686
47988.0,-0.0421,1.05779,0.00668
48192.0,-0.04217,1.05774,0.00667
48400.0,-0.04206,1.05771,0.00663
48604.0,-0.04235,1.05796,0.00647
48808.0,-0.04234,1.05793,0.00648
49012.0,-0.04221,1.05783,0.00644
49216.0,-0.04229,1.05791,0.00653
49420.0,-0.04231,1.05793,0.00671
49624.0,-0.04233,1.05796,0.00659
49828.0,-0.04234,1.05784,0.00662
50032.0,-0.04207,1.0576,0.00676
50236.0,-0.04226,1.05779,0.00671
50440.0,-0.04206,1.05762,0.00676
50644.0,-0.04234,1.05768,0.00688
50848.0,-0.042,1.05771,0.00677
51052.0,-0.04205,1.05768,0.00683
51256.0,-0.04209,1.05762,0.00672
51460.0,-0.04229,1.05779,0.00667
51664.0,-0.04252,1.05795,0.00653
51868.0,-0.04236,1.05797,0.00648
52072.0,-0.04231,1.05789,0.00659
52276.0,-0.04215,1.05787,0.00693
52480.0,-0.04241,1.05799,0.00652
52684.0,-0.04234,1.05807,0.00657
52888.0,-0.04238,1.05805,0.00646
53092.0,-0.04217,1.05783,0.00645
53296.0,-0.04209,1.05764,0.00661
53500.0,-0.04229,1.05777,0.00674
53704.0,-0.04243,1.0579,0.00658
53908.0,-0.04223,1.05772,0.0066
54112.0,-0.04215,1.05746,0.00663
54316.0,-0.04236,1.0579,0.00661
54520.0,-0.0422,1.05779,0.00681
54724.0,-0.04226,1.05787,0.00691
54928.0,-0.0423,1.0577,0.0065
55132.0,-0.04228,1.05788,0.00666
55336.0,-0.04226,1.05775,0.00667
55540.0,-0.04207,1.05762,0.00656
55744.0,-0.04233,1.05786,0.00669
55948.0,-0.04226,1.05782,0.00669
56152.0,-0.04259,1.058,0.00655
56356.0,-0.04228,1.0577,0.00646
56560.0,-0.04231,1.05787,0.00656
56764.0,-0.04226,1.05786,0.00668
56968.0,-0.0424,1.05786,0.00674
57172.0,-0.04225,1.05793,0.00646
57376.0,-0.04228,1.05773,0.00662
57580.0,-0.04259,1.0581,0.00655
57784.0,-0.04223,1.05783,0.00642
57988.0,-0.0423,1.05789,0.0065
58192.0,-0.04254,1.05805,0.00655
58396.0,-0.04252,1.05795,0.00651
58600.0,-0.04246,1.05794,0.00671
58804.0,-0.04229,1.058,0.00658
59008.0,-0.04223,1.05779,0.00669
59212.0,-0.04219,1.05779,0.00669
59416.0,-0.04232,1.05812,0.00649
59620.0,-0.04235,1.05803,0.0065
59824.0,-0.04241,1.05798,0.00644
60028.0,-0.04254,1.05814,0.00647
60232.0,-0.04239,1.05788,0.00654
60436.0,-0.04263,1.05811,0.0065
60640.0,-0.04254,1.05799,0.00642
60844.0,-0.04243,1.05795,0.0063
61048.0,-0.04218,1.05791,0.00663
61252.0,-0.04225,1.05788,0.00662
61456.0,-0.04234,1.05791,0.00662
61660.0,-0.04217,1.05778,0.00662
61864.0,-0.04242,1.05806,0.00629
62068.0,-0.04253,1.05807,0.00623
62272.0,-0.04247,1.05818,0.00629
62476.0,-0.04244,1.05804,0.00626
62680.0,-0.04263,1.05819,0.00629
62884.0,-0.04248,1.0579,0.00653
63088.0,-0.04243,1.05795,0.00648
63292.0,-0.04241,1.05786,0.00649
63496.0,-0.04241,1.0579,0.00663
63700.0,-0.04218,1.05776,0.00669
63904.0,-0.04229,1.05799,0.00657
64108.0,-0.0423,1.05788,0.00647
64312.0,-0.0423,1.05777,0.00667
64516.0,-0.04235,1.05792,0.00652
64720.0,-0.04224,1.05768,0.00654
64924.0,-0.04219,1.05784,0.00671
65128.0,-0.04234,1.05798,0.00654
65332.0,-0.04231,1.05791,0.00656
