TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
156656.0,-0.04211,1.05788,0.00641
157020.0,-0.0423,1.05801,0.00653
157384.0,-0.04234,1.05792,0.00643
157748.0,-0.04225,1.05804,0.00651
158112.0,-0.04226,1.05798,0.00657
158480.0,-0.04218,1.05788,0.00674
158844.0,-0.04218,1.05783,0.00672
159208.0,-0.04234,1.05794,0.00651
159572.0,-0.04244,1.05804,0.00647
159936.0,-0.04241,1.05808,0.0065
160300.0,-0.04248,1.05808,0.00629
160664.0,-0.0423,1.05793,0.00631
161028.0,-0.04223,1.05799,0.00663
161392.0,-0.04222,1.05779,0.00644
161756.0,-0.04205,1.05777,0.00657
162120.0,-0.04222,1.05797,0.00647
162484.0,-0.0422,1.05796,0.00652
162848.0,-0.04229,1.05794,0.00644
163212.0,-0.04232,1.05787,0.00645
163576.0,-0.04212,1.05779,0.00651
163940.0,-0.04219,1.05782,0.0066
164304.0,-0.04223,1.05797,0.00655
164668.0,-0.04231,1.05798,0.00637
165032.0,-0.04216,1.05772,0.00658
165396.0,-0.04223,1.05778,0.00656
165760.0,-0.04219,1.05777,0.00659
166124.0,-0.04227,1.05767,0.00652
166488.0,-0.04221,1.05766,0.0067
166852.0,-0.04212,1.05773,0.00653
167216.0,-0.04232,1.05802,0.00646
167580.0,-0.04247,1.058,0.00649
167944.0,-0.04226,1.05782,0.00659
168308.0,-0.04241,1.05796,0.00662
168672.0,-0.04236,1.05796,0.00652
169036.0,-0.04236,1.05797,0.00673
169400.0,-0.04232,1.05781,0.00661
169764.0,-0.04237,1.05789,0.00653
170128.0,-0.04253,1.05793,0.00653
170492.0,-0.04238,1.05789,0.00666
170856.0,-0.04237,1.05778,0.00674
171220.0,-0.04224,1.05786,0.00668
171584.0,-0.04232,1.05778,0.00671
171948.0,-0.04219,1.05778,0.00663
172312.0,-0.04241,1.05793,0.0066
172676.0,-0.04257,1.05807,0.0064
173040.0,-0.04231,1.05788,0.00663
173404.0,-0.04238,1.05794,0.00656
173768.0,-0.04225,1.05776,0.00661
174132.0,-0.04238,1.0579,0.00662
174496.0,-0.04239,1.05786,0.00646
174860.0,-0.04245,1.05795,0.00654
175224.0,-0.04231,1.05773,0.00655
175588.0,-0.04234,1.05781,0.00656
175952.0,-0.04226,1.05776,0.00671
176316.0,-0.04233,1.05796,0.00652
176680.0,-0.04227,1.05776,0.00654
177044.0,-0.04225,1.05779,0.00649
177408.0,-0.0423,1.05789,0.00651
177772.0,-0.04239,1.05796,0.00657
178136.0,-0.04228,1.05787,0.00651
178500.0,-0.0423,1.05797,0.0067
178864.0,-0.04217,1.05784,0.00665
179228.0,-0.04231,1.05795,0.00651
179592.0,-0.04224,1.05781,0.00657
179956.0,-0.04228,1.05802,0.00654
180320.0,-0.04239,1.05805,0.00656
180684.0,-0.04234,1.05785,0.00661
181048.0,-0.0424,1.05796,0.00659
181412.0,-0.04216,1.0578,0.00664
181776.0,-0.04219,1.05775,0.00671
182140.0,-0.04231,1.05792,0.00658
182504.0,-0.04231,1.05778,0.00654
182868.0,-0.04239,1.05796,0.00639
183232.0,-0.04227,1.05788,0.00641
183596.0,-0.04217,1.05782,0.00662
183960.0,-0.04231,1.05791,0.00653
184324.0,-0.04231,1.05779,0.00641
184688.0,-0.04222,1.05783,0.00666
185052.0,-0.04229,1.05783,0.0064
185416.0,-0.04239,1.05782,0.00642
185780.0,-0.04232,1.05781,0.00638
186144.0,-0.04226,1.05801,0.00645
186508.0,-0.04236,1.05796,0.00635
186872.0,-0.04219,1.05791,0.00666
187236.0,-0.04224,1.05795,0.00658
187600.0,-0.04219,1.0579,0.00655
187964.0,-0.04208,1.05783,0.00654
188328.0,-0.04215,1.0578,0.00661
188692.0,-0.0424,1.05803,0.00652
189056.0,-0.04226,1.05785,0.00667
189420.0,-0.04234,1.05798,0.00672
189784.0,-0.04228,1.05778,0.00669
190148.0,-0.04208,1.05764,0.00666
190512.0,-0.04229,1.05801,0.00649
190876.0,-0.04231,1.05783,0.00647
191240.0,-0.0424,1.05801,0.00638
191604.0,-0.04247,1.058,0.0063
191968.0,-0.04235,1.0579,0.0064
192336.0,-0.04239,1.0579,0.00636
192700.0,-0.04224,1.05788,0.00627
