TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
810356.0,-0.04224,1.05767,0.00651
811160.0,-0.04249,1.05794,0.00641
811964.0,-0.04224,1.05779,0.00658
812768.0,-0.0424,1.05775,0.00652
813572.0,-0.0423,1.05774,0.00666
814376.0,-0.04226,1.05764,0.00676
815180.0,-0.04232,1.0578,0.00664
815984.0,-0.04213,1.05763,0.00679
816788.0,-0.04218,1.05749,0.00678
817592.0,-0.04235,1.05772,0.00676
818396.0,-0.04243,1.05777,0.00663
819200.0,-0.04234,1.05776,0.00653
820004.0,-0.04226,1.05759,0.0067
820808.0,-0.04226,1.05778,0.00666
821612.0,-0.04225,1.05764,0.00673
822416.0,-0.04223,1.05767,0.00681
823220.0,-0.04223,1.05763,0.00698
824024.0,-0.04232,1.05769,0.00672
824828.0,-0.04223,1.05764,0.00674
825632.0,-0.04209,1.05754,0.00679
826436.0,-0.0422,1.05755,0.00676
827240.0,-0.04212,1.05762,0.00681
828044.0,-0.04234,1.05767,0.0067
828848.0,-0.04233,1.05768,0.00666
829652.0,-0.04237,1.05776,0.0064
830456.0,-0.04222,1.05756,0.00663
831260.0,-0.04225,1.05766,0.00659
832064.0,-0.04229,1.05771,0.00648
832868.0,-0.04238,1.05779,0.00646
833672.0,-0.04239,1.05785,0.0065
834476.0,-0.04235,1.05778,0.00647
835280.0,-0.04236,1.05788,0.00653
836084.0,-0.04233,1.05784,0.00651
836888.0,-0.0424,1.05785,0.00651
837692.0,-0.04237,1.05779,0.00649
838496.0,-0.04236,1.05781,0.0065
839300.0,-0.04251,1.05787,0.00643
840104.0,-0.04239,1.05777,0.00647
840908.0,-0.04232,1.05785,0.00633
841712.0,-0.04227,1.05777,0.00645
842516.0,-0.04253,1.05804,0.0063
843320.0,-0.04235,1.05782,0.00621
844124.0,-0.04221,1.05773,0.00616
844928.0,-0.04226,1.05762,0.00601
845732.0,-0.04234,1.0578,0.00592
846536.0,-0.04231,1.05779,0.00589
847340.0,-0.04219,1.05758,0.00614
848144.0,-0.04224,1.05757,0.00607
848948.0,-0.04223,1.05762,0.00604
849752.0,-0.04216,1.05755,0.00628
850556.0,-0.04233,1.05773,0.00638
851364.0,-0.04239,1.05786,0.0063
852168.0,-0.04229,1.05777,0.00637
852972.0,-0.04225,1.05769,0.00644
853776.0,-0.04242,1.05788,0.00645
854580.0,-0.04225,1.05775,0.00652
855384.0,-0.0424,1.05781,0.00647
856188.0,-0.04234,1.05786,0.0066
856992.0,-0.04237,1.05784,0.00654
857796.0,-0.04224,1.05776,0.0067
858600.0,-0.04234,1.0579,0.00647
859404.0,-0.04241,1.05785,0.00654
860208.0,-0.04239,1.05789,0.00651
861012.0,-0.04241,1.05781,0.00655
861816.0,-0.04232,1.0577,0.0066
862620.0,-0.04234,1.05771,0.00664
863424.0,-0.04244,1.05787,0.0065
864228.0,-0.04234,1.05785,0.00658
865032.0,-0.04231,1.0578,0.00654
865836.0,-0.04237,1.05774,0.00658
866640.0,-0.04233,1.05762,0.00661
867444.0,-0.04243,1.05784,0.00646
868248.0,-0.04228,1.0577,0.0066
869052.0,-0.04241,1.05779,0.00653
869856.0,-0.04232,1.05771,0.00663
870660.0,-0.04245,1.05778,0.00646
871464.0,-0.04252,1.0578,0.00653
872268.0,-0.0422,1.0576,0.00656
873072.0,-0.04234,1.05769,0.00639
873876.0,-0.04232,1.05762,0.00655
874680.0,-0.04237,1.05779,0.00649
875484.0,-0.04229,1.0577,0.0065
876288.0,-0.0423,1.05771,0.00653
877092.0,-0.04222,1.05757,0.00657
877896.0,-0.0424,1.05783,0.00645
878700.0,-0.04231,1.0577,0.00658
879504.0,-0.0423,1.05769,0.0065
880308.0,-0.04229,1.05768,0.00652
881112.0,-0.0423,1.0578,0.00657
881916.0,-0.04234,1.05778,0.00651
882720.0,-0.0424,1.05776,0.00655
883524.0,-0.04239,1.05779,0.00657
884328.0,-0.0422,1.05768,0.00672
885132.0,-0.04236,1.05782,0.00659
885936.0,-0.04235,1.05774,0.00658
886740.0,-0.04223,1.05766,0.00659
887544.0,-0.04227,1.05769,0.00678
888348.0,-0.04222,1.0576,0.00664
889152.0,-0.04239,1.05775,0.00658
889956.0,-0.04238,1.05763,0.00664
