TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
653792.0,-0.04218,1.05755,0.00676
654516.0,-0.0422,1.05754,0.00677
655240.0,-0.04212,1.05745,0.00682
655964.0,-0.04214,1.0574,0.00672
656688.0,-0.04223,1.05758,0.00676
657412.0,-0.04217,1.05764,0.00686
658136.0,-0.0422,1.05769,0.00674
658860.0,-0.04218,1.05763,0.00665
659584.0,-0.04206,1.05761,0.0067
660308.0,-0.04218,1.05761,0.00668
661032.0,-0.04223,1.05766,0.00669
661756.0,-0.04241,1.0578,0.00656
662480.0,-0.04232,1.05771,0.00657
663204.0,-0.04227,1.05755,0.0067
663928.0,-0.04222,1.0576,0.00659
664652.0,-0.04223,1.05761,0.00671
665376.0,-0.0422,1.05765,0.00667
666100.0,-0.04229,1.0577,0.00658
666824.0,-0.04234,1.05774,0.00649
667548.0,-0.04229,1.05771,0.00664
668272.0,-0.04209,1.05752,0.00666
668996.0,-0.04222,1.05757,0.0066
669720.0,-0.04215,1.05752,0.00665
670444.0,-0.04223,1.05757,0.0067
671168.0,-0.04235,1.05778,0.00662
671892.0,-0.04231,1.05771,0.00669
672616.0,-0.04228,1.0577,0.00673
673340.0,-0.04225,1.0576,0.00676
674064.0,-0.04219,1.05761,0.00671
674788.0,-0.04215,1.05756,0.00666
675512.0,-0.04216,1.0576,0.0069
676236.0,-0.04228,1.05774,0.00667
676960.0,-0.04243,1.05777,0.00654
677684.0,-0.04231,1.05768,0.00646
678408.0,-0.04215,1.05749,0.00664
679132.0,-0.04228,1.05773,0.00667
679856.0,-0.04216,1.05766,0.00663
680580.0,-0.04222,1.05768,0.00675
681304.0,-0.04231,1.05787,0.00665
682028.0,-0.04227,1.05786,0.00668
682752.0,-0.04204,1.05755,0.00673
683476.0,-0.04214,1.05764,0.00672
684200.0,-0.04228,1.05782,0.00669
684924.0,-0.04216,1.05761,0.00667
685648.0,-0.04234,1.0578,0.00665
686372.0,-0.04238,1.0579,0.00656
687096.0,-0.04246,1.05789,0.00651
687820.0,-0.0424,1.05779,0.00658
688544.0,-0.04227,1.05771,0.00657
689268.0,-0.0422,1.05758,0.0066
689992.0,-0.04236,1.05782,0.00638
690716.0,-0.04221,1.05756,0.00646
691440.0,-0.04218,1.05753,0.00631
692164.0,-0.0421,1.05758,0.00628
692888.0,-0.04233,1.05778,0.00619
693612.0,-0.04245,1.05791,0.00628
694336.0,-0.0425,1.05797,0.00617
695060.0,-0.04236,1.05781,0.00634
695784.0,-0.0422,1.05766,0.00633
696508.0,-0.04239,1.05779,0.00635
697232.0,-0.04232,1.05781,0.00634
697956.0,-0.04226,1.05775,0.00646
698680.0,-0.04231,1.05801,0.00632
699404.0,-0.04245,1.05789,0.00635
700128.0,-0.04246,1.05802,0.00626
700852.0,-0.04253,1.05802,0.00629
701576.0,-0.04238,1.05788,0.00648
702300.0,-0.04245,1.05795,0.00638
703024.0,-0.04251,1.05791,0.00621
703748.0,-0.04266,1.05816,0.00614
704472.0,-0.0425,1.05799,0.00613
705196.0,-0.04247,1.0579,0.00618
705920.0,-0.04255,1.05807,0.00606
706644.0,-0.04256,1.05797,0.00615
707368.0,-0.04246,1.0579,0.00615
708092.0,-0.0423,1.05784,0.00636
708816.0,-0.04232,1.0579,0.00635
709540.0,-0.04244,1.05794,0.0063
710264.0,-0.04229,1.05783,0.00635
710988.0,-0.04241,1.05782,0.00629
711712.0,-0.04224,1.05765,0.00646
712436.0,-0.04231,1.05774,0.0063
713160.0,-0.04242,1.05786,0.00595
713884.0,-0.04234,1.05784,0.00601
714608.0,-0.04227,1.05778,0.00607
715332.0,-0.0424,1.05788,0.00614
716056.0,-0.04216,1.05763,0.00639
716780.0,-0.04224,1.05773,0.0063
717504.0,-0.04234,1.05779,0.00626
718228.0,-0.04233,1.05773,0.00631
718952.0,-0.04221,1.05757,0.00641
719676.0,-0.04227,1.05778,0.00639
720400.0,-0.04246,1.05784,0.00631
721124.0,-0.04219,1.05771,0.00644
721848.0,-0.04228,1.0579,0.00625
722572.0,-0.04233,1.0579,0.00628
723296.0,-0.04223,1.05766,0.00636
724020.0,-0.04242,1.05793,0.00633
724744.0,-0.04231,1.05782,0.00654
725468.0,-0.04221,1.05768,0.00673
