TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
450444.0,-0.04222,1.05771,0.00661
451048.0,-0.04215,1.05759,0.00671
451652.0,-0.04223,1.05786,0.00653
452256.0,-0.04228,1.05782,0.00647
452860.0,-0.04229,1.05768,0.00649
453464.0,-0.04225,1.05777,0.00648
454068.0,-0.04227,1.0578,0.00634
454672.0,-0.04231,1.05778,0.00639
455276.0,-0.04218,1.05775,0.00644
455880.0,-0.04224,1.05779,0.0065
456484.0,-0.04232,1.05789,0.00653
457088.0,-0.04232,1.05783,0.00667
457692.0,-0.0424,1.05792,0.00664
458296.0,-0.04213,1.05749,0.00682
458900.0,-0.04222,1.05759,0.00682
459504.0,-0.04228,1.05766,0.00663
460108.0,-0.04208,1.05749,0.00685
460712.0,-0.04223,1.05763,0.00668
461316.0,-0.04224,1.05765,0.00675
461920.0,-0.04216,1.05768,0.0066
462524.0,-0.04237,1.05783,0.00662
463128.0,-0.04238,1.05787,0.0066
463732.0,-0.04237,1.05775,0.00664
464336.0,-0.04228,1.05758,0.00662
464940.0,-0.04234,1.0578,0.0065
465544.0,-0.04214,1.05764,0.00677
466148.0,-0.04221,1.0577,0.00677
466752.0,-0.04234,1.05777,0.00661
467356.0,-0.04237,1.05779,0.00648
467960.0,-0.04244,1.05793,0.00659
468564.0,-0.04234,1.05784,0.00645
469168.0,-0.04232,1.05786,0.00635
469772.0,-0.04232,1.05771,0.00664
470376.0,-0.04219,1.05759,0.00673
470980.0,-0.04226,1.05753,0.00678
471584.0,-0.04227,1.05755,0.00691
472188.0,-0.04231,1.05776,0.00664
472792.0,-0.04233,1.05788,0.00668
473396.0,-0.04238,1.05789,0.00649
474000.0,-0.04236,1.05799,0.0063
474604.0,-0.0423,1.0579,0.00651
475208.0,-0.04219,1.05777,0.00653
475812.0,-0.04238,1.05789,0.00642
476416.0,-0.04239,1.0579,0.00645
477020.0,-0.04248,1.05792,0.00646
477624.0,-0.04249,1.0579,0.00642
478228.0,-0.04248,1.05796,0.0064
478832.0,-0.04258,1.05791,0.00644
479436.0,-0.04243,1.05779,0.00657
480040.0,-0.04237,1.05773,0.00652
480644.0,-0.04232,1.05776,0.00666
481248.0,-0.04232,1.05774,0.00653
481852.0,-0.04237,1.05786,0.00659
482456.0,-0.04248,1.05796,0.0066
483060.0,-0.0425,1.05792,0.00645
483664.0,-0.04235,1.05785,0.00641
484268.0,-0.04225,1.05781,0.0065
484872.0,-0.04234,1.05787,0.00669
485476.0,-0.04242,1.05794,0.00666
486080.0,-0.04244,1.05785,0.00661
486684.0,-0.04246,1.05797,0.00665
487288.0,-0.04233,1.05774,0.00663
487892.0,-0.04236,1.05784,0.00658
488496.0,-0.04253,1.05807,0.00645
489100.0,-0.04241,1.05792,0.00672
489704.0,-0.04236,1.0579,0.00647
490308.0,-0.04247,1.05793,0.00623
490912.0,-0.04255,1.0579,0.00642
491516.0,-0.04246,1.05796,0.00652
492120.0,-0.04242,1.05798,0.00647
492724.0,-0.04247,1.05783,0.00643
493328.0,-0.04252,1.05784,0.00651
493932.0,-0.04255,1.05802,0.00646
494536.0,-0.04242,1.05787,0.00641
495140.0,-0.04232,1.0577,0.00653
495744.0,-0.04231,1.05767,0.00671
496348.0,-0.04246,1.05783,0.00664
496952.0,-0.0425,1.05788,0.00655
497556.0,-0.04234,1.05766,0.0067
498160.0,-0.04249,1.05784,0.00651
498764.0,-0.04242,1.05785,0.00651
499368.0,-0.04244,1.05791,0.00651
499972.0,-0.04244,1.05798,0.00658
500576.0,-0.04238,1.05799,0.00648
501180.0,-0.04244,1.05792,0.00658
501784.0,-0.04234,1.05786,0.00649
502388.0,-0.04232,1.0578,0.00641
502992.0,-0.04228,1.05783,0.00663
503596.0,-0.04227,1.05771,0.00674
504200.0,-0.04227,1.05779,0.00667
504804.0,-0.0424,1.05794,0.00655
505408.0,-0.04246,1.05801,0.00647
506012.0,-0.04217,1.05763,0.0066
506616.0,-0.04223,1.05772,0.0065
507220.0,-0.04231,1.05785,0.00641
507824.0,-0.04238,1.05804,0.00648
508428.0,-0.04239,1.05787,0.00649
509032.0,-0.04224,1.05772,0.00654
509636.0,-0.04228,1.05778,0.00671
510240.0,-0.04222,1.05769,0.00666
