TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
514024.0,-0.04238,1.05785,0.00665
514668.0,-0.04237,1.05785,0.00665
515312.0,-0.04245,1.05794,0.00654
515956.0,-0.0423,1.05778,0.00663
516600.0,-0.04233,1.05786,0.00655
517244.0,-0.04246,1.05796,0.00646
517888.0,-0.0424,1.05791,0.00649
518532.0,-0.04243,1.058,0.00643
519176.0,-0.04238,1.05785,0.00657
519820.0,-0.04237,1.05779,0.00658
520464.0,-0.04253,1.05802,0.00647
521108.0,-0.04254,1.05804,0.00651
521752.0,-0.04243,1.05796,0.00652
522400.0,-0.04244,1.05802,0.00648
523044.0,-0.04261,1.05802,0.00646
523688.0,-0.04246,1.05789,0.00657
524332.0,-0.04218,1.05786,0.00656
524976.0,-0.0423,1.0578,0.0067
525620.0,-0.04243,1.05798,0.00655
526264.0,-0.04234,1.05785,0.00659
526908.0,-0.04237,1.05794,0.00652
527552.0,-0.04248,1.05802,0.00648
528196.0,-0.04254,1.05808,0.00636
528840.0,-0.04238,1.05792,0.00653
529484.0,-0.0425,1.05799,0.00651
530128.0,-0.04238,1.05776,0.00659
530772.0,-0.04245,1.0579,0.00653
531416.0,-0.04236,1.05786,0.00649
532060.0,-0.04245,1.05794,0.00644
532704.0,-0.0424,1.05777,0.0068
533348.0,-0.04239,1.05789,0.00668
533992.0,-0.04255,1.05795,0.00652
534636.0,-0.04239,1.05788,0.00663
535280.0,-0.04235,1.05785,0.00657
535924.0,-0.0425,1.05791,0.0064
536568.0,-0.04245,1.05791,0.00641
537212.0,-0.04242,1.05788,0.00639
537856.0,-0.04248,1.05791,0.0064
538500.0,-0.04252,1.05796,0.00656
539144.0,-0.04248,1.0579,0.00636
539788.0,-0.04238,1.05792,0.00644
540432.0,-0.04256,1.05792,0.00639
541076.0,-0.04233,1.05785,0.00649
541720.0,-0.04256,1.05803,0.00636
542364.0,-0.04255,1.05802,0.00636
543008.0,-0.04247,1.05794,0.00636
543652.0,-0.04251,1.05793,0.00634
544296.0,-0.04248,1.05792,0.00654
544940.0,-0.04241,1.05786,0.00659
545584.0,-0.04246,1.05794,0.00652
546228.0,-0.04246,1.05797,0.00651
546872.0,-0.04246,1.058,0.00641
547516.0,-0.04249,1.05789,0.00639
548160.0,-0.04258,1.05797,0.00634
548804.0,-0.0424,1.05789,0.00654
549448.0,-0.04252,1.05795,0.00648
550092.0,-0.04244,1.05793,0.0064
550736.0,-0.04252,1.05801,0.00646
551380.0,-0.04244,1.0579,0.00653
552024.0,-0.04235,1.05778,0.00647
552668.0,-0.0424,1.05791,0.0066
553312.0,-0.04242,1.05788,0.00653
553956.0,-0.04245,1.05792,0.00647
554600.0,-0.04256,1.05786,0.00635
555244.0,-0.04244,1.05779,0.00642
555888.0,-0.04243,1.0578,0.00655
556532.0,-0.0425,1.05789,0.00645
557176.0,-0.04253,1.05794,0.00643
557820.0,-0.04246,1.05787,0.00644
558464.0,-0.04254,1.05783,0.0063
559108.0,-0.04239,1.05773,0.0063
559752.0,-0.04238,1.05773,0.00651
560396.0,-0.0425,1.05787,0.00643
561044.0,-0.04245,1.05785,0.00656
561688.0,-0.04236,1.05784,0.00659
562332.0,-0.04255,1.058,0.00642
562976.0,-0.04253,1.05797,0.00641
563620.0,-0.04233,1.05795,0.00653
564264.0,-0.04237,1.05784,0.00653
564908.0,-0.04252,1.05798,0.0064
565552.0,-0.04242,1.05784,0.00644
566196.0,-0.04252,1.05806,0.00628
566840.0,-0.04239,1.0579,0.00638
567484.0,-0.04252,1.0579,0.00636
568128.0,-0.04245,1.05789,0.00639
568772.0,-0.04243,1.05785,0.00645
569416.0,-0.04248,1.05788,0.00648
570060.0,-0.04238,1.0579,0.00652
570704.0,-0.04232,1.05776,0.00656
571348.0,-0.04247,1.05791,0.00652
571992.0,-0.04243,1.05789,0.00657
572636.0,-0.04236,1.05788,0.00647
573280.0,-0.04248,1.05797,0.00652
573924.0,-0.04243,1.0579,0.0065
574568.0,-0.0423,1.05773,0.00664
575212.0,-0.04235,1.05769,0.00674
575856.0,-0.04231,1.05773,0.00661
576500.0,-0.04239,1.05775,0.00662
577144.0,-0.04241,1.05783,0.00655
577788.0,-0.04228,1.05771,0.00675
