TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
391056.0,-0.04246,1.05809,0.00625
391620.0,-0.04214,1.0578,0.00643
392184.0,-0.0422,1.05791,0.00625
392748.0,-0.04246,1.05805,0.00627
393312.0,-0.04245,1.05815,0.00624
393876.0,-0.04234,1.05797,0.00649
394440.0,-0.04233,1.0579,0.00651
395004.0,-0.04243,1.05812,0.00636
395568.0,-0.04248,1.05792,0.00638
396132.0,-0.04222,1.05769,0.00639
396696.0,-0.04236,1.05781,0.00641
397260.0,-0.04233,1.0577,0.0064
397824.0,-0.04245,1.05796,0.0063
398388.0,-0.0424,1.05792,0.00621
398952.0,-0.04247,1.058,0.00628
399516.0,-0.04232,1.05778,0.00648
400080.0,-0.04234,1.05779,0.0065
400644.0,-0.04238,1.05791,0.00632
401208.0,-0.04237,1.05785,0.00625
401772.0,-0.04242,1.05792,0.00648
402336.0,-0.04242,1.05788,0.0064
402900.0,-0.04245,1.05794,0.00637
403464.0,-0.04234,1.05783,0.00641
404028.0,-0.04241,1.05793,0.00616
404592.0,-0.04239,1.05792,0.00618
405156.0,-0.04225,1.05797,0.00616
405720.0,-0.04216,1.05772,0.00624
406284.0,-0.04232,1.05784,0.00619
406848.0,-0.04247,1.05804,0.00613
407412.0,-0.04239,1.05792,0.00627
407976.0,-0.04232,1.05787,0.0063
408540.0,-0.04249,1.05803,0.00624
409104.0,-0.04239,1.058,0.00622
409668.0,-0.04236,1.05782,0.00634
410232.0,-0.04248,1.0579,0.00631
410796.0,-0.04242,1.05794,0.00628
411364.0,-0.04248,1.05803,0.00632
411928.0,-0.04229,1.05783,0.00643
412492.0,-0.04235,1.05778,0.00659
413056.0,-0.04233,1.05779,0.00658
413624.0,-0.04234,1.05784,0.00638
414188.0,-0.04227,1.05776,0.0065
414752.0,-0.04246,1.05788,0.00636
415316.0,-0.04245,1.05797,0.00623
415880.0,-0.04248,1.05797,0.00628
416444.0,-0.04231,1.05786,0.00645
417008.0,-0.04226,1.05784,0.00646
417572.0,-0.04242,1.05783,0.00648
418136.0,-0.04241,1.05786,0.00632
418700.0,-0.04247,1.05794,0.00617
419264.0,-0.04252,1.05813,0.00626
419828.0,-0.04233,1.05784,0.00644
420392.0,-0.04248,1.05796,0.00639
420956.0,-0.04247,1.05794,0.00638
421520.0,-0.04239,1.05798,0.00641
422084.0,-0.04232,1.05793,0.00644
422648.0,-0.04245,1.05813,0.00638
423212.0,-0.0424,1.05789,0.00635
423776.0,-0.04235,1.05796,0.00638
424340.0,-0.04237,1.05794,0.0065
424904.0,-0.04241,1.05792,0.00641
425468.0,-0.04239,1.05791,0.00655
426032.0,-0.04221,1.05779,0.00667
426596.0,-0.04225,1.05771,0.00652
427160.0,-0.04217,1.05767,0.0066
427724.0,-0.04229,1.05776,0.0065
428288.0,-0.0425,1.05799,0.00628
428852.0,-0.04238,1.05794,0.00634
429416.0,-0.04232,1.05798,0.00642
429980.0,-0.04222,1.05783,0.00655
430544.0,-0.04223,1.05782,0.00647
431108.0,-0.04243,1.05799,0.00634
431672.0,-0.04233,1.05789,0.00625
432236.0,-0.04239,1.05792,0.00631
432800.0,-0.04242,1.05805,0.00636
433364.0,-0.04241,1.05796,0.0064
433928.0,-0.04227,1.05773,0.00653
434492.0,-0.04238,1.05797,0.00631
435056.0,-0.0424,1.05797,0.00626
435620.0,-0.04241,1.05796,0.00642
436184.0,-0.04215,1.05769,0.00655
436748.0,-0.04202,1.05772,0.00653
437312.0,-0.04213,1.0578,0.00659
437876.0,-0.04229,1.05778,0.00657
438440.0,-0.04219,1.05781,0.00669
439004.0,-0.04219,1.05776,0.00658
439568.0,-0.04227,1.05766,0.00647
440132.0,-0.0422,1.05765,0.00664
440696.0,-0.04225,1.05778,0.00669
441260.0,-0.04217,1.05773,0.00658
441824.0,-0.04227,1.05796,0.00643
442388.0,-0.0422,1.05785,0.00649
442952.0,-0.04234,1.05801,0.00657
443516.0,-0.0422,1.05779,0.00676
444080.0,-0.04205,1.05768,0.00665
444644.0,-0.04212,1.05762,0.00666
445208.0,-0.04203,1.05761,0.00676
445772.0,-0.0421,1.05771,0.00663
446336.0,-0.04229,1.05784,0.0065
446900.0,-0.04218,1.05789,0.00638
