TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
92496.0,-0.0424,1.05793,0.00651
92780.0,-0.04238,1.0579,0.00661
93064.0,-0.04215,1.0579,0.00665
93348.0,-0.04221,1.05773,0.00655
93632.0,-0.042,1.05769,0.0067
93916.0,-0.0424,1.0579,0.00649
94200.0,-0.04228,1.05801,0.00643
94484.0,-0.04237,1.05797,0.00655
94768.0,-0.04233,1.05809,0.00646
95052.0,-0.04215,1.05787,0.00651
95336.0,-0.04237,1.05804,0.00645
95620.0,-0.04231,1.05779,0.00666
95904.0,-0.04223,1.05775,0.00661
96188.0,-0.04223,1.05774,0.0066
96472.0,-0.04238,1.05784,0.00649
96756.0,-0.04215,1.05784,0.00671
97040.0,-0.04226,1.0579,0.00654
97324.0,-0.04208,1.05792,0.00661
97608.0,-0.04226,1.05806,0.00651
97892.0,-0.04223,1.05779,0.00664
98176.0,-0.04211,1.05772,0.00657
98460.0,-0.04216,1.05787,0.0066
98744.0,-0.04231,1.05791,0.00662
99028.0,-0.04235,1.05783,0.00655
99312.0,-0.04221,1.05766,0.00656
99596.0,-0.04231,1.05797,0.0065
99880.0,-0.04223,1.05784,0.00666
100164.0,-0.04218,1.0579,0.00663
100448.0,-0.04225,1.05789,0.0067
100732.0,-0.04228,1.05785,0.00662
101016.0,-0.04231,1.05803,0.00646
101300.0,-0.04213,1.05773,0.00681
101584.0,-0.04248,1.05802,0.00657
101868.0,-0.04238,1.05785,0.00661
102152.0,-0.04212,1.05766,0.00671
102436.0,-0.04244,1.05784,0.00645
102720.0,-0.04232,1.05776,0.00645
103004.0,-0.04228,1.05783,0.00647
103288.0,-0.04203,1.05764,0.00659
103572.0,-0.04193,1.05758,0.00655
103856.0,-0.04197,1.05768,0.00674
104140.0,-0.04197,1.05771,0.00681
104424.0,-0.042,1.05783,0.00668
104708.0,-0.0423,1.05803,0.00676
104992.0,-0.04233,1.05801,0.00659
105276.0,-0.04213,1.05791,0.00664
105560.0,-0.04225,1.05786,0.00661
105844.0,-0.04238,1.05792,0.0066
106128.0,-0.04221,1.05773,0.00677
106412.0,-0.04216,1.05769,0.0068
106696.0,-0.04224,1.05795,0.00657
106980.0,-0.04222,1.05782,0.00653
107264.0,-0.04207,1.05777,0.00683
107548.0,-0.04209,1.05769,0.00675
107832.0,-0.04221,1.05765,0.00646
108116.0,-0.04215,1.05771,0.00643
108400.0,-0.04229,1.05797,0.00634
108684.0,-0.04211,1.05776,0.00629
108968.0,-0.04209,1.05767,0.00647
109252.0,-0.04229,1.05775,0.00643
109536.0,-0.04202,1.05764,0.0065
109820.0,-0.04216,1.05775,0.00649
110104.0,-0.04203,1.05771,0.00657
110388.0,-0.0421,1.05779,0.00642
110672.0,-0.0421,1.05779,0.0064
110956.0,-0.04216,1.05785,0.00643
111240.0,-0.04222,1.05781,0.00651
111524.0,-0.04215,1.05782,0.00654
111808.0,-0.04196,1.05772,0.00642
112092.0,-0.04193,1.05756,0.00654
112376.0,-0.04194,1.05765,0.00645
112660.0,-0.0419,1.05756,0.00632
112944.0,-0.04197,1.05771,0.00628
113228.0,-0.04221,1.05785,0.00641
113512.0,-0.04211,1.05778,0.00632
113796.0,-0.0421,1.05784,0.00628
114080.0,-0.0423,1.05792,0.00629
114364.0,-0.04204,1.05773,0.00639
114648.0,-0.04209,1.05781,0.00645
114932.0,-0.04214,1.05773,0.00644
115216.0,-0.04187,1.05758,0.00648
115500.0,-0.04195,1.05766,0.00643
115784.0,-0.0422,1.05794,0.00634
116068.0,-0.04211,1.05774,0.00634
116352.0,-0.04208,1.05783,0.00644
116636.0,-0.04223,1.05783,0.00648
116920.0,-0.04209,1.0579,0.00632
117204.0,-0.04212,1.05775,0.00646
117488.0,-0.0421,1.0577,0.0065
117772.0,-0.04229,1.05794,0.00648
118056.0,-0.04241,1.05791,0.00646
118340.0,-0.04219,1.05785,0.00654
118624.0,-0.04208,1.05779,0.00635
118908.0,-0.04212,1.05781,0.00635
119192.0,-0.04217,1.05774,0.00639
119476.0,-0.04192,1.05762,0.00663
119760.0,-0.04196,1.05761,0.00649
120044.0,-0.04199,1.05772,0.00658
120328.0,-0.04223,1.05783,0.00643
120612.0,-0.04205,1.05773,0.00631
