TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
788.0,-0.04267,1.058,0.00651
832.0,-0.04239,1.05794,0.00667
876.0,-0.04223,1.05763,0.0068
920.0,-0.04195,1.05752,0.00652
964.0,-0.04211,1.05748,0.00656
1008.0,-0.04199,1.05742,0.00669
1052.0,-0.04207,1.05753,0.00662
1096.0,-0.04216,1.05787,0.00653
1140.0,-0.04202,1.05771,0.00669
1184.0,-0.04227,1.05807,0.00694
1228.0,-0.04218,1.05761,0.00693
1272.0,-0.04212,1.0575,0.00683
1316.0,-0.04226,1.05768,0.00662
1360.0,-0.04213,1.0577,0.00673
1404.0,-0.04236,1.05773,0.00686
1448.0,-0.04229,1.05781,0.00673
1492.0,-0.04229,1.0577,0.0068
1536.0,-0.04223,1.05766,0.00686
1580.0,-0.04223,1.05757,0.00684
1624.0,-0.0422,1.0579,0.00692
1668.0,-0.04208,1.05759,0.00671
1712.0,-0.04229,1.05746,0.00707
1756.0,-0.04217,1.05766,0.00689
1800.0,-0.04225,1.05768,0.00694
1844.0,-0.04198,1.05737,0.00662
1888.0,-0.04224,1.05846,0.00678
1932.0,-0.04226,1.05782,0.00645
1976.0,-0.04243,1.0578,0.00664
2020.0,-0.0425,1.05797,0.00681
2064.0,-0.04229,1.05794,0.00657
2108.0,-0.0424,1.05793,0.00689
2152.0,-0.04236,1.05788,0.00665
2196.0,-0.04217,1.058,0.00679
2240.0,-0.04223,1.05761,0.00683
2284.0,-0.04224,1.05781,0.00672
2328.0,-0.04211,1.05777,0.00658
2372.0,-0.04217,1.05773,0.0069
2416.0,-0.04264,1.05834,0.00681
2460.0,-0.0422,1.05751,0.00666
2504.0,-0.04164,1.05762,0.00695
2548.0,-0.04173,1.05757,0.00687
2592.0,-0.04212,1.05718,0.00696
2636.0,-0.04182,1.05771,0.00662
2680.0,-0.04189,1.05762,0.00693
2724.0,-0.0422,1.05804,0.00715
2768.0,-0.04218,1.05768,0.00701
2812.0,-0.04223,1.05777,0.00706
2856.0,-0.04214,1.05797,0.00711
2900.0,-0.04202,1.0577,0.00673
2944.0,-0.0422,1.05813,0.00687
2988.0,-0.04207,1.05764,0.00697
3032.0,-0.0421,1.05793,0.00715
3076.0,-0.04229,1.05787,0.00694
3120.0,-0.04238,1.05806,0.00718
3164.0,-0.04189,1.05743,0.00689
3208.0,-0.04194,1.05772,0.00687
3252.0,-0.04217,1.0578,0.00704
3296.0,-0.04195,1.05743,0.00692
3340.0,-0.04222,1.05773,0.00699
3384.0,-0.04238,1.05769,0.0068
3428.0,-0.04255,1.05779,0.00694
3472.0,-0.04195,1.05763,0.00688
3516.0,-0.04223,1.05779,0.0068
3560.0,-0.04178,1.05795,0.00655
3604.0,-0.04261,1.05739,0.00661
3648.0,-0.04245,1.05847,0.00673
3692.0,-0.04207,1.05789,0.00661
3736.0,-0.04198,1.05775,0.00657
3780.0,-0.04221,1.05758,0.00664
3824.0,-0.0423,1.05784,0.00678
3868.0,-0.04224,1.05798,0.00682
3912.0,-0.04218,1.05807,0.00662
3956.0,-0.04274,1.05807,0.00627
4000.0,-0.04233,1.05785,0.00639
4044.0,-0.04234,1.05809,0.0064
4088.0,-0.04214,1.05793,0.00657
4132.0,-0.04239,1.058,0.00647
4176.0,-0.04251,1.0577,0.00657
4220.0,-0.04204,1.05769,0.00635
4264.0,-0.04213,1.05778,0.00666
4308.0,-0.0423,1.058,0.0066
4352.0,-0.04228,1.05786,0.00668
4396.0,-0.04241,1.0578,0.00667
4440.0,-0.04266,1.05798,0.00651
4484.0,-0.04238,1.05791,0.00647
4528.0,-0.0422,1.05838,0.00639
4572.0,-0.04211,1.05759,0.00646
4616.0,-0.04198,1.05766,0.00633
4660.0,-0.042,1.0576,0.00687
4704.0,-0.04199,1.05788,0.00694
4748.0,-0.04207,1.05741,0.00671
4792.0,-0.04191,1.05768,0.00678
4836.0,-0.04235,1.05793,0.00703
4880.0,-0.04201,1.05756,0.00705
4924.0,-0.04216,1.05786,0.00681
4968.0,-0.04223,1.05775,0.00713
5012.0,-0.04233,1.05779,0.00699
5056.0,-0.04201,1.05738,0.00695
5100.0,-0.04238,1.05784,0.00705
5144.0,-0.04195,1.05779,0.00696
