TimeStamp_(ms),acc(_x_(g),acc_y_(g),acc_z_(g)
1076704.0,-0.04241,1.05764,0.00658
1077628.0,-0.04237,1.05764,0.00674
1078552.0,-0.04244,1.05753,0.00665
1079476.0,-0.04242,1.05765,0.0066
1080400.0,-0.04236,1.05778,0.00665
1081324.0,-0.04248,1.05777,0.00648
1082248.0,-0.04257,1.05786,0.00641
1083172.0,-0.04252,1.05784,0.0064
1084096.0,-0.04224,1.05751,0.00673
1085020.0,-0.04233,1.05761,0.00677
1085944.0,-0.04248,1.05767,0.00655
1086868.0,-0.04254,1.0578,0.00645
1087792.0,-0.04242,1.05769,0.00655
1088716.0,-0.04234,1.05761,0.00652
1089640.0,-0.04221,1.0575,0.00639
1090564.0,-0.04229,1.05751,0.00637
1091488.0,-0.04233,1.05759,0.00639
1092412.0,-0.04252,1.0577,0.00627
1093336.0,-0.04242,1.05768,0.0064
1094260.0,-0.04246,1.05772,0.00648
1095184.0,-0.0425,1.05782,0.00652
1096108.0,-0.04232,1.0576,0.00671
1097032.0,-0.04237,1.05757,0.00657
1097956.0,-0.04238,1.05773,0.00657
1098880.0,-0.04225,1.05762,0.00671
1099804.0,-0.04243,1.05775,0.00639
1100728.0,-0.04227,1.05759,0.00645
1101652.0,-0.04252,1.05787,0.00628
1102576.0,-0.04242,1.0577,0.00641
1103500.0,-0.04246,1.05778,0.00649
1104424.0,-0.04238,1.05754,0.00671
1105348.0,-0.04252,1.05777,0.00644
1106272.0,-0.04243,1.05769,0.00636
1107196.0,-0.04228,1.05757,0.00634
1108120.0,-0.04232,1.05754,0.00641
1109044.0,-0.0422,1.05744,0.00655
1109968.0,-0.04236,1.05767,0.00656
1110892.0,-0.04221,1.05753,0.00669
1111816.0,-0.04233,1.05745,0.00657
1112740.0,-0.04241,1.0577,0.00652
1113664.0,-0.04218,1.0575,0.00663
1114588.0,-0.04236,1.05768,0.00645
1115512.0,-0.04242,1.05778,0.00637
1116436.0,-0.04223,1.05754,0.00658
1117360.0,-0.04234,1.05759,0.00664
1118284.0,-0.04243,1.05773,0.00649
1119208.0,-0.04251,1.05787,0.00646
1120132.0,-0.04253,1.05785,0.00647
1121056.0,-0.04253,1.05775,0.00644
1121980.0,-0.04259,1.05793,0.00621
1122904.0,-0.04248,1.05792,0.00626
1123828.0,-0.04244,1.05778,0.00634
1124752.0,-0.04252,1.05791,0.00608
1125676.0,-0.04244,1.05768,0.0063
1126600.0,-0.04246,1.05789,0.00624
1127524.0,-0.04232,1.05771,0.00621
1128448.0,-0.04244,1.05781,0.00621
1129372.0,-0.04257,1.0578,0.00607
1130296.0,-0.04261,1.05785,0.00604
1131220.0,-0.04264,1.05796,0.00602
1132144.0,-0.04275,1.05805,0.00595
1133068.0,-0.04275,1.05804,0.00603
1133992.0,-0.04264,1.05786,0.00624
1134916.0,-0.04269,1.05803,0.00626
1135840.0,-0.04249,1.05787,0.00646
1136764.0,-0.04259,1.05788,0.00629
1137688.0,-0.04248,1.05781,0.00646
1138612.0,-0.04245,1.05777,0.00642
1139536.0,-0.04266,1.05786,0.00631
1140460.0,-0.04262,1.05788,0.00637
1141384.0,-0.04258,1.05781,0.00628
1142308.0,-0.04271,1.05788,0.00627
1143232.0,-0.0427,1.05791,0.00633
1144156.0,-0.04262,1.05792,0.00636
1145084.0,-0.04268,1.05785,0.00634
1146008.0,-0.04259,1.05782,0.00643
1146932.0,-0.04268,1.05798,0.00634
1147856.0,-0.04271,1.05787,0.0062
1148780.0,-0.04267,1.05796,0.00625
1149704.0,-0.04258,1.05785,0.00636
1150628.0,-0.04271,1.05792,0.00631
1151552.0,-0.0426,1.0578,0.00645
1152476.0,-0.04264,1.05788,0.00634
1153400.0,-0.04258,1.05777,0.00638
1154324.0,-0.04267,1.0578,0.00645
1155248.0,-0.04264,1.05774,0.00645
1156172.0,-0.04259,1.05779,0.00646
1157096.0,-0.04271,1.05783,0.00634
1158020.0,-0.04267,1.05786,0.00637
1158944.0,-0.04269,1.05783,0.0063
1159868.0,-0.04274,1.05795,0.00637
1160792.0,-0.04275,1.05773,0.00645
1161716.0,-0.04259,1.0578,0.00636
1162640.0,-0.04267,1.05783,0.00631
1163564.0,-0.04257,1.05773,0.00643
1164488.0,-0.04265,1.05782,0.00639
1166336.0,-0.04258,1.0577,0.00665
1167260.0,-0.04258,1.0578,0.00647
1168184.0,-0.04258,1.05782,0.00643
1169108.0,-0.04257,1.0578,0.00655
